"BT_EVT_Okae.1"	"BT_SCT_Okae.1"	"BT_TSC_Okae.1"	"BT_EVT_Okae.2"	"BT_SCT_Okae.2"	"BT_TSC_Okae.2"	"CT_EVT_Okae.1"	"CT_SCT_Okae.1"	"CT_TSC_Okae.1"	"CT_EVT_Okae.2"	"CT_SCT_Okae.2"	"CT_TSC_Okae.2"	"CT_EVT_Okae.3"	"CT_SCT_Okae.3"	"CT_TSC_Okae.3"	"n_H9.1"	"n_H9.2"	"nTE_D1.1"	"nTE_D1.2"	"nTE_D2.1"	"nTE_D2.2"	"nTE_D3.1"	"nTE_D3.2"	"nCT_P3.1"	"nCT_P3.2"	"nCT_P10.1"	"nCT_P10.2"	"nCT_P15.1"	"nCT_P15.2"	"cR_nCT_P15.1"	"cR_nCT_P15.2"	"nCT_P15_iPSC.1"	"nCT_P15_iPSC.2"	"CT_Okae.1"	"CT_Okae.2"	"nST.1"	"nST.2"	"nEVT.1"	"nEVT.2"	"pH9.1"	"pH9.2"	"pBAP_D1.1"	"pBAP_D1.2"	"pBAP_D2.1"	"pBAP_D2.2"	"pBAP_D3.1"	"pBAP_D3.2"	"CT_7wk.1"	"CT_7wk.2"	"CT_9wk.1"	"CT_11wk.1"	"amnion_18w.1"	"amnion_9w.1"	"amnion_18w.2"	"amnion_16w.2"	"amnion_22w.1"	"amnion_9w.2"	"amnion_22w.2"	"H1_gt70_D8_BAP.1"	"H1_gt70_D8_BAP.2"	"H1_gt70_D8_BAP.3"	"H1_lt40_D8_BAP.1"	"H1_lt40_D8_BAP.2"	"H1_lt40_D8_BAP.3"	"H1_Yabe.1"	"H1_Yabe.2"	"H1_Yabe.3"	"amnion_Term.1"	"amnion_Term.2"	"amnion_Term.3"	"amnion_Term.4"	"amnion_Term.5"	"amnion_Term.6"	"amnion_Term.7"	"amnion_Term.8"	"amnion_Term.9"	"amnion_Term.10"	"amnion_Term.11"	"amnion_Term.12"	"H9_Shao.1"	"H9_Shao.2"	"H9_Shao.3"	"H9_amnion.1"	"H9_amnion.2"	"H9_amnion.3"	"hESC_H9_untr_0h.1"	"hESC_H9_untr_0h.2"	"hESC_H9_BMP4_8h.1"	"hESC_H9_BMP4_8h.2"	"hESC_H9_BMP4_16h.1"	"hESC_H9_BMP4_16h.2"	"hESC_H9_BMP4_24h.1"	"hESC_H9_BMP4_24h.2"	"hESC_H9_BMP4_48h.1"	"hESC_H9_BMP4_48h.2"	"hESC_H9_BMP4_72h.1"	"hESC_H9_BMP4_72h.2"
"CT_SCT_Okae.2"	4.51202433641504	1.85353101952573	26.0118162296494	15.3281114762156	4.63654252435865	17.7087278130308	10.2132071584588	16.1761321991157	18.7684632175962	19.3690338669106	0	15.2417461239489	14.5334173172709	3.28966112210438	16.1475077769396	57.0951593335659	58.0323786477683	45.3280321344334	45.6903851208429	29.9946486445567	30.8408286089165	31.4168483044977	31.3377094180861	19.8292963687298	18.4606453299513	17.6697572865148	18.3927814474425	17.5473342569163	18.2068584493884	14.5995585272807	14.8988708588317	16.7454445559093	15.92530531627	14.390392258772	15.4342629217274	13.5072563620258	13.7388944453473	6.77581549240032	5.88107445743113	70.0231266418812	71.4700497211091	57.5623255133985	57.8654875535337	42.9159443671474	41.701281632204	32.0251694039826	31.0562964661546	22.2275007205598	20.1717745000135	21.0511367950779	23.9267662324591	86.3482667534959	75.3528620703863	85.4360433441907	69.1371209606749	60.6470186251325	64.3157688920192	74.978410795778	20.7864384348431	15.576937145565	16.2075987529792	28.038865957295	21.624944146781	22.7015581848763	50.0167818336802	70.1028571206735	69.2878194012518	63.7422018580214	62.4790081382619	65.3718679926391	64.5180451833292	62.1180820918439	59.5110864558435	59.9060334340021	60.8230692379196	60.553365279677	58.8547915530136	61.5182280469283	63.2749168485797	63.3354855323134	64.5907561326053	63.9987302455536	50.0666372533117	48.0625201575063	42.2484477100392	78.1204596539722	78.6034505524067	75.0503455502836	75.2170555199567	75.0048044740127	75.024095464843	72.9928715740959	71.579131055579	60.5079571419856	56.9537200362633	52.3693489732424	51.9020976424124
"CT_TSC_Okae.2"	11.0605664240134	14.0817434204114	11.6066359168795	4.30547471707971	15.6487299606394	3.04847689817269	11.1775448801659	13.9693817321002	5.43188564162511	8.94599558403846	15.2417461239489	0	9.08169263117018	16.4032480762915	1.87793923691475	42.2574988029323	43.1923363421725	30.2180696026569	30.5858395008723	14.9176648701838	15.7803723129087	16.7838674761582	16.6381236528929	9.5932935817644	9.04234978083594	10.6567377494971	10.8706772661777	11.3718884515825	11.7746300794627	9.8032773000613	9.99664132654478	12.406859982796	11.7400678143009	8.71193111470803	8.31457453001106	27.0877777266451	27.0876081404969	13.4515789980477	14.8995362619428	54.9357944639214	56.364681632281	42.5205296837042	42.8102341854151	28.8316459967324	27.7433778924145	19.612989141488	18.9150479642521	16.2372822546187	15.3983151363527	20.2186703454472	22.6938780542376	81.6723490344742	69.6783221805609	80.7449342575866	65.1339764755133	59.5744329027007	58.1356784413625	71.5438163459422	18.2499166871537	19.3140405382684	18.1468799499853	21.9759548427188	18.0670817882464	18.1425210788484	35.138844896191	55.2335726700577	54.2957045654251	59.3983901344727	58.7658667448743	61.3040657775792	60.1589311802188	57.0865409202191	55.1313580520575	55.8443899017099	56.7353814671997	57.2128006380249	54.4945690812405	57.3105810151939	58.7791922191319	48.3092320435628	49.515210559348	48.946977681486	36.0327465454546	34.3087611347087	30.2799865689876	64.4427246025462	64.8458861094152	61.8019764457103	61.9611518579085	62.0237117466427	62.1218074943054	60.6116975816661	59.363507619712	51.3001917896698	49.2228776128863	48.0716763202485	48.2130350644469
"CT_EVT_Okae.3"	10.5019967809428	13.9819784280222	13.8729290975752	5.09961524053071	12.8767658581691	8.89551828893833	6.09351612330051	5.79927521934922	7.58996253183623	6.49765458658563	14.5334173172709	9.08169263117018	0	16.9233545276188	8.31078808770185	44.2553065858991	45.1668803366237	33.5171579996633	33.8339167113407	19.6983475366907	20.7016063749541	19.7125741847777	19.6789184083814	8.92745438933025	7.73544903890389	7.98834162399363	8.60829263162042	7.48291840553156	7.66331249941964	7.96533700486555	7.95191494492278	8.25646416021571	7.36364922355708	13.4485279154853	13.4995648550022	27.4699240516404	27.6551994889656	12.908624217182	14.2160058922021	57.6638330260468	59.1643739782604	45.9801333375863	46.4910018901758	31.9807428797717	30.9742507479126	23.6557719415691	22.9080065907484	15.1886505645282	14.2755368582376	17.1776656177819	18.8689148346993	74.6669392117484	62.8882611159711	73.7562016334514	58.1675971332093	52.0038088051983	51.6198620401046	64.4768035438035	16.5222754669287	19.7133232034064	18.6062936971851	18.2049451792481	15.8015815222177	16.0311100405756	38.2526577051049	57.1590638526176	56.6335038025583	55.5269582337928	55.5993913587523	58.4290668187996	56.827844994837	53.2047211632918	52.4354100471258	51.8396988031313	52.7758071000824	53.4561467291458	50.8992285644672	54.0784570191814	55.6817653480661	51.5119997985309	53.0816613588609	52.6072908724431	40.0097740881771	38.1102435365736	33.3799700327231	68.7825637836967	69.1375861699348	66.4821166853663	66.5917077872622	66.4971687805566	66.8390593708257	65.6070670851532	64.4794345401643	55.5746840708541	53.2627204448	51.2516316465903	51.2067328291005
"CT_SCT_Okae.3"	6.46221938667843	4.21326475905185	27.61581060278	17.1736252140589	6.39614506289515	18.9757119292149	12.284134471718	18.4399642580474	20.3342986310685	21.674787318136	3.28966112210438	16.4032480762915	16.9233545276188	0	17.3831690723138	58.5728068806013	59.4928438958985	46.4593441772746	46.8343008494373	30.9150139165385	31.6937723842856	32.5623883713489	32.4878209203457	21.0786110485866	19.781717091753	18.9414967802515	19.6032913907563	18.981953755561	19.6877973895389	15.6555429476602	15.9812095813763	18.0761062922948	17.3545177566994	14.0331366055789	15.174482354694	11.0139453570388	11.1415032155395	6.75436447625431	5.50854826419363	71.19901444911	72.6255665983342	58.4325133917165	58.6748484829675	43.5433742559797	42.2779968597634	32.1471764132238	31.1490226641316	22.6660237106374	20.5350054852193	21.3477167785235	24.42796186312	88.6546432431829	77.836296302592	87.7295271145804	71.1629788391303	62.4415581840682	66.676048064109	76.9414773178291	20.922783639999	14.1548053774205	15.0900121947506	29.1068675820715	22.0449595445499	23.1833861385692	50.9445433533214	71.4880268590408	70.5686732249222	64.3010924469035	62.6530741268284	65.4836180774307	64.8607071079296	62.811680658649	59.6342487569653	60.4820311841528	61.3820681887277	60.9037678561732	59.323003682614	61.8068339498884	63.5552191122299	64.2449739016494	65.4123628153288	64.7751195350108	50.3777258946553	48.3426383683096	42.2737031349661	78.043588490668	78.5630979176313	74.7711520186511	74.9503684874099	74.6913658892992	74.6326902962349	72.404159587511	70.9277284028136	59.4024365325627	55.6266452190105	50.6525323905584	50.1319384867799
"CT_TSC_Okae.3"	11.7861890888442	15.1295247375734	10.4112386745124	3.55782318218595	16.0372950032226	1.5938183756118	10.829882036222	12.9165823402432	3.76431331127039	8.13406629892668	16.1475077769396	1.87793923691475	8.31078808770185	17.3831690723138	0	41.1947886748177	42.1110587134162	29.1891444741076	29.5544124882106	13.9120991691089	14.8047210251259	15.4361299465524	15.3195035909692	7.78542824647952	7.31838577701377	9.13153399033203	9.28022919496079	9.88807897415284	10.2328368358833	8.74268276362687	8.88475981257658	11.0936372626043	10.4945970040854	8.72973006140944	8.20717936916138	28.0397930442974	28.0472226340032	13.766942012201	15.3249528417511	53.9034992331803	55.3445189979888	41.4599644732281	41.7826899779704	27.4992187423995	26.4067646514553	18.3518547269114	17.6506715657056	14.7807069900637	14.0980843514606	19.0729779706789	21.3933643450252	79.9863951280911	68.0381366565026	79.0548387888268	63.4104857200311	57.9800774439134	56.444704172911	69.8279326686138	17.0820708427107	19.1488572426048	17.8137602744237	20.2424792464422	16.7339747784538	16.7100066528367	33.9654731614012	54.1159326243982	53.2191207378858	57.6560357874036	57.1173011941456	59.6536510327873	58.4526509263815	55.3071156354283	53.4825276304133	54.1152222306476	55.0062011398262	55.5454502111717	52.7754402304146	55.6249585586404	57.0840918971515	47.2254066444565	48.4938420302565	47.9267686505186	34.8659892825293	33.0891791930545	28.9244504902259	63.3939980635952	63.7912626736414	60.8093466533115	60.9582651935291	60.9851905077537	61.13464056975	59.687433717728	58.4680251868183	50.352042313567	48.3316003011278	47.3032326229047	47.4650329362944
"n_H9.1"	52.7096519413272	55.9828728530706	31.0936114025358	41.8432434998684	56.3992758023799	39.6011564645391	49.4884729205274	46.5422917628498	38.4643121021542	38.8350985175427	57.0951593335659	42.2574988029323	44.2553065858991	58.5728068806013	41.1947886748177	0	1.15023905498282	13.3292774416758	12.9158703820042	28.4454889053903	27.9555647959378	26.6927829663079	26.6698620084766	39.6725590556562	40.9172172786927	43.0562100105721	42.4711670884618	43.5551646247889	43.0761759565275	45.8246569543473	45.6510354293181	45.4252451721913	45.5905373745495	47.1133794322672	45.9479452133374	69.1546081489774	69.1244364169709	54.3244589087953	56.0292554542473	14.3072341700851	15.8056778098531	11.781365887366	12.7898962969652	22.3742084793693	23.6680726314536	33.67265751682	34.6165473409725	44.2573821873272	45.9213924064869	50.86527270979	50.7054733309266	73.0754239047832	60.2976982410151	72.3094972616868	63.0394217589349	67.224857910171	51.045363768908	69.508873508604	48.8719349936381	56.6011407598855	54.5238146876952	42.5576759557973	47.2491723096548	45.9158087288895	13.1322020503137	13.3285355028837	12.8835131686323	62.443014665474	64.7954498517968	65.9083570224689	63.630589166487	58.708351665407	60.9594547220979	60.7366947259872	61.306606256444	64.066805423133	59.4817694481058	62.2574333296319	62.5605545810241	13.1946942448834	15.0533594967685	15.5164517805507	23.2539451422451	24.7152998106719	32.4111341298367	40.1361910432208	39.8392274933815	41.4572644238384	41.4284644876953	42.7032689715108	43.6723913291392	45.8151052577674	45.9862946497141	52.0128157280248	55.3476062195606	63.1370518242976	64.5175910331707
"n_H9.2"	53.6344992118858	56.935419857012	32.0306139557378	42.7788300927737	57.2934205680628	40.5180550602428	50.3631983881864	47.3761229941873	39.3720916622181	39.80368619128	58.0323786477683	43.1923363421725	45.1668803366237	59.4928438958985	42.1110587134162	1.15023905498282	0	14.0645628647275	13.6504661159849	29.2905605001723	28.7845534763123	27.4931260701461	27.481034736814	40.4675134570841	41.7260642011976	43.8413157559017	43.2461848842492	44.3421299711109	43.8578063084455	46.6317958301868	46.4545687040786	46.2009727778672	46.3844207158753	47.9318542460797	46.7622447756133	70.0461393643555	70.0129133885806	55.183219556121	56.8944806124841	13.3220374541755	14.8312729081382	11.4404127626924	12.4655065804822	22.6969910117534	24.0212837883818	34.219124011689	35.1763237624424	44.9028063806741	46.5974017736302	51.5044139090772	51.2986287423551	72.9358279738404	60.2570952580442	72.1725507099622	63.0303238879003	67.404451920669	51.0816605757977	69.4587099381983	49.5164976397707	57.3288928037124	55.2394372580553	43.1074745333554	47.8882202754069	46.5404242716048	13.3251459631781	12.2691859542381	11.840585122194	62.3064163948759	64.6922211252093	65.7516532254107	63.4751580589488	58.5671793699992	60.8660056767763	60.6656817690639	61.2209857990451	64.0097421224198	59.4077026234466	62.1469522355926	62.4130848280302	12.4173814353125	14.326941062292	14.8353070460558	23.2562950590038	24.7793277589872	32.6089623351319	39.3965476764901	39.080103765333	40.8387835832867	40.8009822891608	42.084041810299	43.0866446240604	45.3288742857885	45.5457248347835	51.860171076785	55.3061899531922	63.2574320361026	64.6589659067868
"nTE_D1.1"	40.9373667203797	44.2434158050057	19.889051834197	30.447826107038	44.7945287498656	27.6202670003232	38.2145266994043	36.1741035339004	26.8735561140609	28.5133244122206	45.3280321344334	30.2180696026569	33.5171579996633	46.4593441772746	29.1891444741076	13.3292774416758	14.0645628647275	0	0.414114315803499	15.6585373378508	15.0210361351967	14.4915686727365	14.4410958077758	28.0418105431369	29.3305611062506	31.5773783180361	30.9610092907756	32.2981787873023	31.9264858523335	34.0443114750281	33.9099948778229	34.1408663932502	34.297907031668	34.3659955913528	33.1650981266818	56.7390992816184	56.6604881229387	42.2133876158832	43.927992152069	24.74131537842	26.1674240192977	13.0482856073269	13.5864197124119	11.7238635385506	12.613812905524	21.0480230438414	21.9700539979857	32.5929584753987	34.1193929418796	39.5364352018652	39.8959292833338	75.7526811751736	63.1231135581548	74.8841170898323	62.7215109986142	63.9322014849882	52.3300445377527	69.3712447029782	37.194801835234	44.0906673579058	42.0519027461048	32.6006834240415	35.8168654232026	34.5568762880255	7.00168551302183	25.4324350362745	24.2252070686928	57.9042741619956	59.0169743231853	60.4282842584755	58.677932117469	54.5082828599568	54.8552848413084	55.6413940100739	56.3035035463119	58.3488483294127	54.0727937404072	56.7526958850645	57.343976538093	18.5350598684657	19.9334002621986	19.585827082309	15.4392126282891	15.989154933324	22.0532016593868	40.561099497682	40.6034279490854	40.0151437812629	40.0822265255406	40.9495339828886	41.5432689812863	42.2521957049747	41.845774707431	43.8468313075602	46.0392695609146	52.4688954381666	53.7078578724004
"nTE_D1.2"	41.298314342417	44.6049039601088	20.2105493399363	30.7893588685094	45.1494011842638	27.9836596023001	38.5538005112995	36.4760967479747	27.2195924818627	28.8104122172487	45.6903851208429	30.5858395008723	33.8339167113407	46.8343008494373	29.5544124882106	12.9158703820042	13.6504661159849	0.414114315803499	0	16.0490979276919	15.418403820749	14.8472529441133	14.7986829943651	28.3864791604981	29.6748439443772	31.917980240507	31.302114493639	32.6304350188381	32.254001908396	34.3991317108532	34.2630650249762	34.4750505948921	34.6331255283169	34.7599689713328	33.560161578634	57.1255885711749	57.0486134964722	42.5854987589936	44.3003224690762	24.3659099643825	25.7955755718281	12.785888180244	13.345764779471	11.9578160697044	12.8776331996367	21.4212217437696	22.3454951213196	32.9367487585736	34.4705828901721	39.870696342017	40.209250444722	75.6361725420161	62.9977168471706	74.7701990633341	62.6881049730535	63.9954313504993	52.2417621483633	69.3356886758183	37.5414828564342	44.4740071830451	42.4330251230671	32.8740036512274	36.1531554320299	34.8890512925401	6.86992431716447	25.0313149107485	23.8343302851583	57.9934030989914	59.1475289123917	60.5485594431186	58.780213625348	54.5838030745794	54.9937211708522	55.7484926478019	56.4077253528617	58.4784048585051	54.1886440149866	56.8726129535672	57.4539509261959	18.2308206770392	19.6486188365659	19.3177672752303	15.5469626405707	16.1445041355269	22.3115818150278	40.4594865259506	40.4916237724212	39.9710186581372	40.0350910798701	40.916594371346	41.5236347228671	42.281282103696	41.8940354574526	44.0420217011814	46.2800935256756	52.7668978799612	54.0120693992035
"nTE_D2.1"	25.6482438606332	28.9540868635685	7.39845069167691	15.8491442383136	29.6558298766747	12.4225482554812	23.6159226267374	23.0306968080659	12.277112454228	15.7397554302465	29.9946486445567	14.9176648701838	19.6983475366907	30.9150139165385	13.9120991691089	28.4454889053903	29.2905605001723	15.6585373378508	16.0490979276919	0	1.04632224044487	4.16031474316032	3.86779702716796	14.0341645666419	15.1595037116703	17.5912857172015	17.0636454345581	18.5448290334163	18.3919397452535	19.3826306689258	19.3251888094477	20.3150540465691	20.3145185079832	18.8576386235488	17.6780154011663	41.0885148623356	41.0050517683612	26.8078048191786	28.4951302853845	40.3582974218837	41.7663214731835	27.617439210205	27.9008569837675	15.0252680577163	14.2301421796311	11.4802140040417	11.7149290505887	19.7010024387649	20.6243481923466	26.5344278008136	27.8145138207249	78.1087748270782	65.7670283605802	77.1791109681945	62.6070842560924	60.1396607154455	54.1052682154537	69.249093679429	23.9528722639003	29.2389801790371	27.3535446702163	22.6847495557338	22.9632412068862	22.0367183809991	20.3075293564602	40.9867969495976	39.8631239104386	55.8399045230092	55.8035333174493	57.8001772474122	56.4680409409282	52.9810177016525	51.6899686731986	52.8244555661499	53.6207095201156	54.790656490943	51.2109916161628	53.943935104399	55.0079928302677	33.4234429210097	34.6152738238384	34.0391265318099	22.1215765917237	20.8270329430864	19.9677654344516	50.6341969213386	50.9436552767974	48.5594377509495	48.693777026968	49.0095198540801	49.2635824009336	48.4571471933363	47.4691113576745	43.1585410226336	42.9814691832753	45.7317986465964	46.4923940671387
"nTE_D2.2"	26.5107894016074	29.8033839239457	8.41450713899157	16.829376888915	30.5224035338395	13.3379786785794	24.534851008768	23.9802486157189	13.2637450827497	16.7852607718666	30.8408286089165	15.7803723129087	20.7016063749541	31.6937723842856	14.8047210251259	27.9555647959378	28.7845534763123	15.0210361351967	15.418403820749	1.04632224044487	0	4.44044320727525	4.17661498387229	14.8610584523753	16.0116756723121	18.4108542294713	17.8640698085253	19.3873773442017	19.2356689455652	20.1913374267805	20.1348242699669	21.1359625133847	21.1602203119092	19.4574083889124	18.2611650424108	41.7828067220535	41.6873348926809	27.5849541516638	29.2727986106679	39.663116430747	41.0600305957664	26.8035707382246	27.0592302950447	14.2710351123897	13.4869546529028	11.1550414244863	11.4752909272603	20.2352467244759	21.2077144298678	27.1367128330736	28.399213490725	78.4824808945218	66.1680579495736	77.5516069241939	63.0136499120685	60.6775500117649	54.5040874221219	69.6483383713718	24.5079465615373	29.7922713989157	27.8954324514872	23.2160784894028	23.5371406688692	22.5855517100516	19.5456430218194	40.3933037107727	39.2189816997135	55.9053077800725	55.8278963485419	57.7723195793604	56.4779034104817	53.0421202888167	51.6739533780441	52.9326685778539	53.7181507363154	54.8890366799549	51.2810081514517	53.9668063400112	55.000258398741	32.6272772054844	33.7802787337548	33.1880870239074	21.2037733386067	19.9481231495923	19.3541617013741	49.6591328974659	49.9709346605844	47.5722357216784	47.7091265192471	48.0409919240233	48.2831744426677	47.4815889198652	46.4960335984791	42.4203607642628	42.3593089387876	45.3628004649378	46.1645944336035
"nTE_D3.1"	26.9451267462102	30.514738726385	7.36331202014238	16.7316361010449	30.5175642135181	13.9175797880829	23.9151320010297	22.2544275119782	12.9468189717021	15.8293419294699	31.4168483044977	16.7838674761582	19.7125741847777	32.5623883713489	15.4361299465524	26.6927829663079	27.4931260701461	14.4915686727365	14.8472529441133	4.16031474316032	4.44044320727525	0	0.403817204616706	13.5890230348267	14.8723272930025	17.1558660356548	16.5557864074872	17.9438612365963	17.6327465993965	19.5527687110973	19.4199142274831	19.7770974318876	19.9031407001215	20.5467989086203	19.4069069506411	42.8160703311511	42.7695787681808	27.8970592205267	29.6333452247763	38.9416547171779	40.3973680024614	26.4390645685984	26.8842079881055	13.2510651833131	12.5438899342459	11.4185730340549	11.7300459747446	18.9034079249295	20.1517845983972	25.7438635502899	26.5344065461908	74.0426042873427	61.7506489472691	73.1119911620606	58.6424811907062	56.5998113002274	50.0680957254401	65.2983943620385	23.4021275613132	30.0636043850665	28.0561699524242	20.3565551632461	22.0974452573169	21.001562057778	18.7305412301057	39.1506645212275	38.2324964143717	52.6121023655902	52.9727949155551	54.9876227447132	53.428172411263	49.6257163780138	48.9365228080661	49.6423046912791	50.4396203771856	51.8339142958318	48.1247630298634	50.9974785356036	52.0395289235914	32.0938783923671	33.5439206205906	33.0122675668145	21.1750866763595	19.7568639864314	18.7443778795159	49.9271527202043	50.2006110350547	48.1169811001664	48.2157241209348	48.4447954736803	48.8732554790162	48.318272454608	47.4400914529065	43.0715752897984	43.02779446926	45.9037088347497	46.6685903036863
"nTE_D3.2"	26.8731296558172	30.4150764019956	7.15789269731577	16.6287606658081	30.4942206642557	13.7907444108014	23.9183599003606	22.3198973375985	12.8596444524926	15.7060976638757	31.3377094180861	16.6381236528929	19.6789184083814	32.4878209203457	15.3195035909692	26.6698620084766	27.481034736814	14.4410958077758	14.7986829943651	3.86779702716796	4.17661498387229	0.403817204616706	0	13.6800541438764	14.9445006573764	17.2567918782612	16.6683452853295	18.0481793987677	17.7465757348804	19.6137665300868	19.4867108452593	19.8885323919205	19.9954316090425	20.5273699779197	19.38677538001	42.7665153045667	42.7198433326143	27.8879807690938	29.6192265881653	38.9489743001112	40.4031485338871	26.4733325750688	26.9116515737929	13.4659000227553	12.7721215914874	11.6364820103298	11.9442540706686	19.1177815883225	20.3324146144924	25.9474435351261	26.7748769200055	74.3207655089446	61.9952169572206	73.3919603734108	58.9546275717962	56.91217692359	50.3295565090944	65.6168144051431	23.5982659366566	30.1491442289029	28.1547565279613	20.6603500578071	22.3105692071212	21.2311459799666	18.8020718979202	39.1744609794471	38.2475895245248	53.0123168569157	53.3702364502791	55.3868187192755	53.8296578497423	50.0259840863621	49.3339083243678	50.0395996170757	50.8376686256353	52.2292151186012	48.5238127752663	51.3971265278773	52.4407347718965	32.1391300197504	33.5740747483146	33.0461609834316	21.3312118469299	19.9458586697411	19.035303547881	50.0636776596203	50.3352555321103	48.2560504688008	48.3571192764947	48.6046917414021	49.0228018459767	48.4680896202855	47.5873886749902	43.2987080271494	43.2625413811494	46.1454254254498	46.9106843350864
"nCT_P3.1"	15.4115713527396	19.4435116378112	10.8791468947619	8.01748692999933	17.8493731718614	7.50886061701265	11.1007247189675	10.0189511775544	6.01400076991505	10.2443982331951	19.8292963687298	9.5932935817644	8.92745438933025	21.0786110485866	7.78542824647952	39.6725590556562	40.4675134570841	28.0418105431369	28.3864791604981	14.0341645666419	14.8610584523753	13.5890230348267	13.6800541438764	0	1.46178481426896	3.59707522626263	3.09150694113099	4.53824404840334	4.44458371044963	6.20119253703614	6.00079027454593	6.29459063652436	6.37517466593508	10.8112577003087	10.2094288861542	30.975545938181	31.005383337442	15.4037948614205	17.147353541057	52.1977448026875	53.6731714607645	39.6200006573264	40.0671031544321	24.2331802654234	23.0875072582348	15.063790104049	14.2815626847973	8.41800285952121	8.5489349797041	13.698964147877	15.2158072060737	73.5714296558524	62.1210591805898	72.6138095052698	56.5110688405697	51.1261258964107	50.2881557428852	62.8553801619073	11.7990760923092	18.103858845957	16.2332527385163	12.5371105356557	10.6848316226374	10.2150789458256	31.7320984267248	52.0629561002553	51.3447991357141	49.9254745048852	49.595526726507	52.1667094782238	50.8180086270212	47.5465223325705	46.0215804978617	46.3905453054858	47.2842499747032	47.9343611538311	45.0924155177266	48.0308307685303	49.493488593224	45.1922662899956	46.710781713309	46.1269831939533	32.0609653126684	29.9625139123255	24.5528816433202	60.5966681368477	60.9954981950964	58.1244027153939	58.2293989901241	58.0068136120648	58.3573813507698	57.0393650298041	55.9085681683204	46.8254201919344	44.7507497393189	43.6452732717983	43.7998403933091
"nCT_P3.2"	14.0598526788661	18.1069459328475	11.6317538639347	7.20969697389144	16.4233917854647	7.31178752585317	9.63930904180424	8.8543941850251	5.91647641207717	9.84191652780289	18.4606453299513	9.04234978083594	7.73544903890389	19.781717091753	7.31838577701377	40.9172172786927	41.7260642011976	29.3305611062506	29.6748439443772	15.1595037116703	16.0116756723121	14.8723272930025	14.9445006573764	1.46178481426896	0	2.57869363756	2.36853673950336	3.4914835182933	3.55832332151854	4.95631266731655	4.7618501636326	5.23407726355105	5.15694994654336	10.2338226841933	9.7733910476097	29.7208655707508	29.7666672744647	14.1170431935741	15.8453240693904	53.5360149552871	55.0138029076525	41.0078648356522	41.4544110061185	25.6840719010587	24.5367393856889	16.3499163152281	15.5346412595127	8.61748206536349	8.38565229122941	13.2390572606529	14.9188563885746	73.9542167490813	62.5333383972564	72.9996299451305	56.8487346047532	51.1595721732944	50.7541186890355	63.1619806474332	11.5017879438334	17.2929345941847	15.5129983666534	12.9708255992772	10.5095748357328	10.2383476394707	33.1298007825724	53.3739201295353	52.6705586610541	50.5300157628844	50.1642826849889	52.7882032472947	51.4489625899191	48.2084585519306	46.6601167475917	46.9498127891063	47.8513832087308	48.438268624164	45.6943441484832	48.6417479330531	50.1423253755808	46.5877697828517	48.1033912189475	47.5245569023875	33.4943131889249	31.3962540648663	25.9037839865194	62.021452072239	62.4245426698674	59.5175524178929	59.6251639767442	59.3958107788107	59.7317877332264	58.3686937899841	57.2197494920669	47.9101744969075	45.6896652690764	44.237789702517	44.331327371208
"nCT_P10.1"	13.4797764966025	17.5702047469045	14.1430203944624	8.71409519117963	15.0957237648029	9.44257922437663	8.43863421740867	7.54481240421643	8.24699872209057	11.5375984255496	17.6697572865148	10.6567377494971	7.98834162399363	18.9414967802515	9.13153399033203	43.0562100105721	43.8413157559017	31.5773783180361	31.917980240507	17.5912857172015	18.4108542294713	17.1558660356548	17.2567918782612	3.59707522626263	2.57869363756	0	0.818688562259409	1.34132200688153	1.74212666012038	3.40949269132624	3.08823316513764	2.73016128390055	2.87721275572827	10.3180822824011	10.1063472524424	28.4572028238672	28.519984888235	12.8503148669265	14.5398871713694	55.6060482905439	57.086194335176	43.0418444293181	43.4983872364905	27.3817282196978	26.202599015722	17.659981576096	16.7693049749701	7.2463394318387	6.63758743989154	10.8719886639998	12.6170046760894	73.3921583818063	62.2683175218447	72.4315956180836	55.9879323996191	49.7157390694358	50.50079087365	62.189642637713	9.43177107525734	15.5617773807955	13.8034770304315	11.7718440829241	8.46652955611921	8.42606388761691	35.1256997166137	55.378106861028	54.7133037854017	49.3158524536677	48.8258488055722	51.5288673966044	50.2347268585998	47.1287109507128	45.4373374651899	45.6673037662578	46.5770676950063	47.0220638863445	44.4578568198663	47.3875834442075	48.9500192201016	48.5741796393991	50.1207773953537	49.5297308805247	35.1283185560762	32.9309697835937	26.8474783415112	63.4563665724075	63.8783662160779	60.8719872140813	60.9745458776549	60.6446722098762	60.992796173278	59.5359604618648	58.3662247639727	48.2735699700263	45.744628893473	43.6226297809097	43.6051466832285
