"BT_EVT_Okae.1"	"BT_SCT_Okae.1"	"BT_TSC_Okae.1"	"BT_EVT_Okae.2"	"BT_SCT_Okae.2"	"BT_TSC_Okae.2"	"CT_EVT_Okae.1"	"CT_SCT_Okae.1"	"CT_TSC_Okae.1"	"CT_EVT_Okae.2"	"CT_SCT_Okae.2"	"CT_TSC_Okae.2"	"CT_EVT_Okae.3"	"CT_SCT_Okae.3"	"CT_TSC_Okae.3"	"n_H9.1"	"n_H9.2"	"nTE_D1.1"	"nTE_D1.2"	"nTE_D2.1"	"nTE_D2.2"	"nTE_D3.1"	"nTE_D3.2"	"nCT_P3.1"	"nCT_P3.2"	"nCT_P10.1"	"nCT_P10.2"	"nCT_P15.1"	"nCT_P15.2"	"cR_nCT_P15.1"	"cR_nCT_P15.2"	"nCT_P15_iPSC.1"	"nCT_P15_iPSC.2"	"CT_Okae.1"	"CT_Okae.2"	"nST.1"	"nST.2"	"nEVT.1"	"nEVT.2"	"pH9.1"	"pH9.2"	"pBAP_D1.1"	"pBAP_D1.2"	"pBAP_D2.1"	"pBAP_D2.2"	"pBAP_D3.1"	"pBAP_D3.2"	"CT_7wk.1"	"CT_7wk.2"	"CT_9wk.1"	"CT_11wk.1"	"H1_gt70_D8_BAP.1"	"H1_gt70_D8_BAP.2"	"H1_gt70_D8_BAP.3"	"H1_lt40_D8_BAP.1"	"H1_lt40_D8_BAP.2"	"H1_lt40_D8_BAP.3"	"H1_Yabe.1"	"H1_Yabe.2"	"H1_Yabe.3"	"H9_Shao.1"	"H9_Shao.2"	"H9_Shao.3"	"H9_amnion.1"	"H9_amnion.2"	"H9_amnion.3"	"hESC_H9_untr_0h.1"	"hESC_H9_untr_0h.2"	"hESC_H9_BMP4_8h.1"	"hESC_H9_BMP4_8h.2"	"hESC_H9_BMP4_16h.1"	"hESC_H9_BMP4_16h.2"	"hESC_H9_BMP4_24h.1"	"hESC_H9_BMP4_24h.2"	"hESC_H9_BMP4_48h.1"	"hESC_H9_BMP4_48h.2"	"hESC_H9_BMP4_72h.1"	"hESC_H9_BMP4_72h.2"
"CT_SCT_Okae.2"	22.0739787711166	8.65843948176188	51.0163105340701	23.7698483548728	3.61408062366024	45.3950831078758	33.7590203818081	32.2116903838103	45.6341085532368	25.4490159123765	0	39.7787956673677	26.8715276748795	16.8926774790296	43.243688199493	47.6383093520586	48.4252651110098	40.4616464001734	40.3702380586834	34.8866554656541	34.965392047249	40.4852025852607	40.2422918315269	41.5050343761889	41.7032218561226	42.5305997428459	42.0607786846568	41.9386388621847	42.0905856510238	41.5632554124159	41.8871797620857	39.0863641863572	38.809819602536	37.9213907080724	38.2625387158655	24.5074786505223	23.3176603450953	28.0237988761889	28.4330049587259	51.5815695590493	52.6708486555395	47.0418522106743	47.0811103857632	45.3687972900797	44.7181528156676	43.2216386992317	42.5666362325468	24.8892993855294	23.6489745260578	23.227228373901	23.621465522874	33.1231714683471	25.3416855290489	26.694286181749	37.3832358289377	36.0226730056073	36.4769494087954	44.0511387881538	54.780903959886	53.7283035978242	39.9199446580168	40.3537487994611	39.2923313043246	39.1809577641731	39.9823140674102	48.9351646220244	45.1115095688463	45.9088821162942	42.0027948714985	42.2184544991767	41.0744546180152	41.6206560257477	38.5531444679685	37.6707774802617	43.8197276177268	45.2778127269513	50.2981519009934	49.9326260374274
"CT_TSC_Okae.2"	18.9537972289774	31.449572991938	12.3862041416354	18.7681659329466	36.3771891804863	5.71013941655945	13.8245579961835	13.4824555308234	7.16157122370504	17.8622809496624	39.7787956673677	0	15.8690379297497	26.8684855928213	4.42509073700474	31.5540833212028	31.7776895012339	19.4436217626786	19.5254809044883	11.6782349533389	11.7440827447077	5.07200376953843	5.50184891131003	13.2507760083176	14.5912443152478	16.4597906467771	15.4586420970982	17.8292303304283	17.6863814779166	18.7898262532744	18.8464045569098	17.7976850627642	18.2442767271561	11.9106375238228	10.9834279852163	37.5982623178316	37.7918857893272	24.7776762425221	26.3093878971942	34.8014143116494	35.8646405440026	24.5774057856395	24.8601995429962	21.7138476095363	21.6794451207476	21.1667792761695	20.6906725694573	17.1515171001541	18.4254991128175	20.2022946918043	20.9697329436665	19.9188260485787	28.5900831754927	26.6829101976349	12.8139084169896	18.4070683275027	16.5863801252789	13.9031949946938	37.0196569183107	35.3200585345983	19.6944796454705	17.1452583294533	17.0730670525268	9.94088929445059	13.5044368629161	27.708824238736	23.8062759673216	24.8256732540657	19.0393788934607	19.1269280557338	16.5398731826673	17.1060479947385	10.9545937115698	10.0243694987888	18.83615845577	25.4433878554124	36.2099682640221	36.9583533102111
"CT_EVT_Okae.3"	8.26136754319349	19.590567232376	26.6742474928405	7.30418099687213	23.2693897705219	20.6554311969247	8.31747192188507	5.86986439906336	20.3191435163533	8.13230277057375	26.8715276748795	15.8690379297497	0	16.2121948444873	17.9589480808095	33.7209353415657	34.4225340119024	25.3425440377267	25.2864454618268	18.5769965798034	18.6769345834298	17.9702365646249	17.8408507306641	15.5432896720409	15.8867065869993	17.4323366367852	16.8604034501768	17.1502948954681	17.1496099218517	17.8868082448896	18.2110119015927	14.9523714405046	14.8165218699202	13.3024397843707	13.4044209545984	25.7502224562313	25.7482623624644	15.5497757740307	17.0094978061752	37.9733984548358	39.1686524523498	33.0200774963402	33.1476271818014	32.3676684719257	32.0429330105275	30.6598302920699	29.9510578383494	13.4947890443535	13.4836948928238	13.9417870753513	16.795458060786	20.2561329155956	22.2444150711927	21.4112091590254	18.7354146021712	21.0772636885148	20.4682274952063	24.2230014473786	40.1283149344002	38.7955760060301	19.8590850211649	19.4589858839413	18.5034977832886	21.1012357419888	23.4922788055644	36.3089495011686	26.3465093339957	27.3824795803227	22.5101952837177	22.7442624185767	20.7888235815393	21.2196693938001	18.6176412199542	17.3292087081918	28.4638643683575	33.0062019420838	40.1864096246031	40.3993823468648
"CT_SCT_Okae.3"	8.53331911005965	9.49175914727902	39.1452390529607	17.415097594533	13.9844166147339	32.3762813209889	20.3899467510188	19.8142663578161	33.3565641736783	19.1887388481127	16.8926774790296	26.8684855928213	16.2121948444873	0	30.1934698127145	45.536358526774	46.1782736186647	34.5930301394123	34.5757852596228	24.7983151981177	24.9309539933744	29.1100753274316	29.0792395057014	27.5347924249433	27.8249703963492	28.2251867743958	27.6697969531513	27.9368785748993	28.1645199490584	26.9318800087076	27.1955216232987	25.109580743667	24.9850431150359	23.0849775154488	23.5140057596659	15.9830567069802	15.3733824509658	12.9726406180073	13.742459767156	49.6149085033989	50.7963958566164	41.1057194476026	41.292656656208	35.4397266593878	34.7297221772636	30.6960137936397	29.8920568773558	11.8719606351217	10.2458097278422	7.78841170282699	10.0715345262472	16.6482755034673	10.1131168950425	10.8132117759164	21.5105224382388	19.5581144644832	20.2281492221279	35.261331648383	52.6815821848562	51.2715471372654	34.3277386256931	33.7510744344578	32.8122469576833	26.6630223686742	26.2294536807299	34.1054505346459	40.2802026052906	41.2912939439168	36.0322590836442	36.2418364221497	34.2668244168719	34.911379634535	29.7055523607336	28.5431169613562	29.0701958399494	30.3960059246938	34.7192813793084	34.4750324985496
"CT_TSC_Okae.3"	22.1299495417487	35.0395811042029	10.020172295238	21.4835847469939	39.7661041047085	2.98967432849259	14.3711628414165	14.4183299445992	3.82666478941202	20.5087431534522	43.243688199493	4.42509073700474	17.9589480808095	30.1934698127145	0	32.2765803751922	32.4861523571666	21.7654005862804	21.8389698706868	15.7944343760722	15.8422865995577	7.48442163426676	7.89701460268876	11.4760540911867	12.7842035190898	14.7079248317151	13.812918553488	16.2125654740175	15.9940662256653	17.5757604524557	17.585043284116	16.8981180442639	17.3837407165038	11.8756207729193	10.8919807232522	39.6745572662201	39.984125134187	26.5247433161882	27.9661773286647	35.3983077819634	36.4186770609945	26.6091545514419	26.8734044854976	24.780024466337	24.8519439166409	24.3838610409352	23.9536320828421	21.2087622758005	22.3782456803129	23.8169148598122	24.9635167745029	22.7560553267743	31.6497218775032	29.735288940182	15.3278685239571	20.9382656329916	19.1903260958286	15.2095147825198	37.0979355758768	35.4699785702227	19.9213627180802	17.4517623839961	17.5252663161612	13.6548185100445	16.8232793161518	29.8486922083402	23.7615249272837	24.7287672664615	19.5243436713231	19.5977193011879	17.1783093216358	17.552276102601	13.3268146791819	12.5805386116916	21.3393402809233	27.8964510732649	37.8013854375904	38.591783545631
"n_H9.1"	38.6891603627249	42.9293638630599	29.408368165886	29.0717505788464	45.2902510445224	32.213567933761	38.0162173377642	35.5865900488557	29.9875297785213	27.1610560798601	47.6383093520586	31.5540833212028	33.7209353415657	45.536358526774	32.2765803751922	0	1.15450982144478	16.5990598765167	16.4057919849249	28.6260057246559	28.5035978851405	27.2544514634262	26.6979118491157	39.6404564820072	40.4192646808049	42.9518695504888	42.334828657159	43.4227540082865	43.1184560314627	45.6612778314841	45.8568138720211	43.2468008914632	43.3166522475747	40.3529277285665	39.6589357214833	58.4309204780139	58.1398630789927	49.1189687311812	50.6424624215394	4.45606470207319	5.62228169732263	19.6540594495874	19.256604925849	35.7217070444282	36.2102880260679	43.4396709547216	43.3927319563984	37.8399325671267	38.9347573583597	42.1304059475928	41.7950838279699	47.9593765442974	52.5799735570059	51.4660927764274	42.9127433878038	47.6759175119118	46.0122390451943	20.4773180138286	7.43342058984525	6.13654718540053	15.6233625122156	16.1940309161626	16.6930494170766	33.8895797019763	39.5497795127004	55.1769267228944	10.1837802321808	9.52612595179401	13.0486922764728	12.9169145595192	15.31774300196	14.9701099753715	21.5706942343813	22.4369540418176	46.3162056490615	53.0537203649121	66.2998367682707	66.9965618454658
"n_H9.2"	39.3115410112405	43.6392447121153	29.2990030875983	29.8289339812085	46.0814504843599	32.317732236786	38.613078652654	36.2162272038646	30.1326464850871	27.9048333410086	48.4252651110098	31.7776895012339	34.4225340119024	46.1782736186647	32.4861523571666	1.15450982144478	0	16.4965742881314	16.3134373860608	28.7495539393141	28.623343779129	27.3850639249644	26.835524142907	40.1084379791126	40.911618320804	43.4429681586499	42.8136706404091	43.9579316300288	43.6523364193548	46.1862027795342	46.3747595027691	43.822106750508	43.90708740428	40.8110379191869	40.0990228161584	59.1949425581233	58.9065477918066	49.7701260842102	51.304029909402	3.57153219076123	4.76764228916697	19.0797773814548	18.6735802828513	35.4078090992748	35.9208356361174	43.3239580604712	43.2999143883289	38.2708904971856	39.3973870026927	42.6325357031499	42.2206032703621	48.3048297265782	53.0961836326776	51.950472895787	43.1649680476711	47.970527902645	46.2813890359293	20.3396537728452	7.00804888862728	5.54849716296303	16.3387278537775	16.7347527865394	17.2872319506815	33.9196782142027	39.5806982756346	55.1351059884071	10.7269901988727	10.0620421117136	13.4650303097046	13.3153810558257	15.6787121514657	15.3479059726296	21.7282996421428	22.6460788312425	46.3139697724398	53.0732504305322	66.4700098010845	67.185935615137
"nTE_D1.1"	27.91303166801	33.8352464806263	20.4256632676423	21.61828352321	37.8553980560435	21.3046851226602	29.137097623884	27.1036400436434	20.6114871353726	19.8355339479617	40.4616464001734	19.4436217626786	25.3425440377267	34.5930301394123	21.7654005862804	16.5990598765167	16.4965742881314	0	0.244515893651198	13.0228843045142	12.8759793284595	14.6509962409065	14.140335157299	31.0670285149147	32.1981428804845	34.5068279683915	33.6176778133458	35.4257193739395	35.2217022210849	36.8869106123396	37.0359263241496	34.9582509407906	35.1942595456848	30.0689506075516	29.295949521469	49.0178596442697	48.7407603269248	38.7910623245935	40.4134523393183	19.0238955306702	20.0092236557824	8.28963406970796	8.26531196547888	19.5531954167654	19.931673124812	26.9303405086466	26.9027164764164	24.5034361906928	25.9093022556214	29.4536000552973	28.2410822201577	33.8470661660635	39.7404573210243	38.3225287566937	28.8401079415853	33.405842366807	31.6503646809335	8.11070060105521	22.8915416697038	21.0327597329761	15.9259168521199	13.7851229408635	14.1214164049785	18.3007230356098	23.7604980356759	39.0839209131788	15.4652577976736	16.0636743739213	11.5759402399372	11.4928327130134	10.847140409072	11.5442493313356	8.71617973300268	9.83919424399483	30.4845797455793	37.0138359307858	51.0637060500716	51.8142738166626
"nTE_D1.2"	27.8934921797936	33.7716005167569	20.536094198361	21.516147739615	37.7658997326408	21.403916293282	29.1263673116082	27.0762642494766	20.6812626275698	19.7273108005771	40.3702380586834	19.5254809044883	25.2864454618268	34.5757852596228	21.8389698706868	16.4057919849249	16.3134373860608	0.244515893651198	0	13.1409906799969	12.9950633324289	14.745487961857	14.2299815899745	31.0876141890147	32.2126576533623	34.5273328556007	33.6416317994364	35.4347923104886	35.2299062729016	36.906509283551	37.0575757711615	34.9602893751155	35.1920985492517	30.1039979288195	29.3342987918653	48.9899943233774	48.710620709604	38.7901944298434	40.4117137008633	18.8615944028958	19.8527229816196	8.44540463817896	8.4098306183272	19.7811332522868	20.1554600866054	27.1283710251994	27.0963863737049	24.5385904161149	25.9364846201353	29.4784696922452	28.2836919642843	33.9357373255604	39.7789757345959	38.370502462336	28.9491469904784	33.5092628771268	31.7590888414388	8.23584952079293	22.7321429006551	20.8778984360138	15.7632902129021	13.653215022839	13.983414325918	18.4633105480709	23.9276927316038	39.270903516201	15.2966850993605	15.8937550088923	11.4287637324617	11.3470322667363	10.7323171501003	11.4251111928014	8.76060552570648	9.87379438609248	30.6622221627099	37.1878893062789	51.2088937717966	51.9553083996607
"nTE_D2.1"	18.4696212504095	26.826686357558	19.3718613979065	17.4230638009897	31.990971365656	15.8774001853886	21.1912153344939	19.8682589903621	17.0168580197265	16.4595049694124	34.8866554656541	11.6782349533389	18.5769965798034	24.7983151981177	15.7944343760722	28.6260057246559	28.7495539393141	13.0228843045142	13.1409906799969	0	0.159978472000252	9.38296574212165	9.23058720173908	23.7943045228332	25.0313962414787	26.8256351600412	25.8049402025183	27.8998400824974	27.8294611575059	28.453902112285	28.5751129186056	26.9905254219313	27.3116963331985	20.9903086669126	20.3192743775141	39.0922518568496	38.9037529262435	28.385762203653	29.990042646823	31.6427208167103	32.6980954112113	17.7066004123379	18.0081872161267	14.1752213607332	13.9766005269577	16.4175334429232	16.0826871815776	13.2336137279164	14.8483029919391	18.2113299374873	16.7758508373948	21.0561696224655	27.8634998524637	26.2009709873299	16.5570583410712	20.6371145711191	18.9331582130447	12.2591687425137	35.1374565939766	33.3147296638785	21.17997655911	18.6983161488755	18.5381406606552	6.98247093133498	11.7804605240587	27.3789955491595	24.2585255580546	25.2046308248648	19.0721032824934	19.1287064123967	16.8878932568012	17.7766921257993	8.76676804358401	8.3709468484653	18.6741261486499	24.8388754484638	38.2812871655174	38.9690012504317
"nTE_D2.2"	18.6012238490336	26.9194288757807	19.3400003376827	17.4822132442076	32.0744250253798	15.9067233213363	21.3056515563326	19.9736053348431	17.0300256205995	16.5047885667023	34.965392047249	11.7440827447077	18.6769345834298	24.9309539933744	15.8422865995577	28.5035978851405	28.623343779129	12.8759793284595	12.9950633324289	0.159978472000252	0	9.38171146753372	9.22326000664784	23.8918722102809	25.1298375384985	26.9314997160046	25.9113527454402	28.0069277929277	27.9346983310753	28.5722475171149	28.6933730693889	27.1057233293159	27.4267657510756	21.111108778241	20.4369857221744	39.2367348543251	39.046709001944	28.5350827249651	30.139870646012	31.5100609487217	32.5639136925957	17.5470561054646	17.8484510671908	14.1179332762577	13.9278006045824	16.4702338376377	16.1428787055838	13.3752489810524	14.9885493694365	18.3584154599703	16.9153253455906	21.2138487907386	28.0165150314007	26.3561047979474	16.7023183773932	20.7906355668808	19.0842706735431	12.1429515627414	35.0111171993311	33.1868922716445	21.1277204077031	18.6406915189958	18.4870564967116	7.05391982922486	11.8792248978583	27.4755995444383	24.1694680647589	25.1127612499942	18.9866845332601	19.0416932822261	16.80939743895	17.6991063248956	8.68577997206775	8.31106225754121	18.7731585626013	24.9471652539168	38.4169188853278	39.1069442006676
"nTE_D3.1"	21.208989090542	32.3673626574046	10.8209712336678	18.9643662415375	37.2114305909302	7.31562641217639	17.7670469177974	16.7907091719946	7.73637097048224	17.6464853487953	40.4852025852607	5.07200376953843	17.9702365646249	29.1100753274316	7.48442163426676	27.2544514634262	27.3850639249644	14.6509962409065	14.745487961857	9.38296574212165	9.38171146753372	0	0.598919716983492	17.6962303459111	18.9866769961196	21.0604490083483	20.1035481259637	22.3356174573476	22.1517064328058	23.5575335785715	23.6327869895553	22.309060931661	22.7017850920729	16.7578154031983	15.8514796586303	41.1156215272593	41.1897968112561	28.7802638258828	30.3640031614055	30.2891903571625	31.3278622798672	19.6259409654326	19.8937146357411	19.2394795432051	19.3674185008394	21.209419666464	20.886011753947	18.6088958546024	20.0582500065289	22.5427765227112	22.6446108362689	23.4950783037035	31.7583238030574	29.9206048157315	16.6899195185212	22.1817845530153	20.282681734124	8.86374410553273	32.7328128727696	30.966293842756	17.1296008415863	14.2274186719106	14.3579263753547	9.53067759293139	14.606972036598	29.8252674040021	20.2800868985073	21.2585536691894	15.3363502363207	15.3814661028048	12.8410177407602	13.4975526977323	6.45543254633111	5.88865406265659	20.7538315429988	27.7109989071187	39.8839403023975	40.6796725410725
"nTE_D3.2"	21.1598762524512	32.17022827683	11.0548326708815	18.6352183647067	36.9769212185079	7.79890554589224	17.8816398646787	16.8140606406938	8.02485720192379	17.278093349396	40.2422918315269	5.50184891131003	17.8408507306641	29.0792395057014	7.89701460268876	26.6979118491157	26.835524142907	14.140335157299	14.2299815899745	9.23058720173908	9.22326000664784	0.598919716983492	0	17.9735157160654	19.2498801456956	21.3571851260672	20.4068883960602	22.5974900995726	22.4101810457896	23.8558511431671	23.9388125428858	22.536821764607	22.9162128079885	17.0594678289991	16.1627647063131	41.1844143261695	41.2443182393675	28.9271204561921	30.5165427652052	29.7559662800905	30.7998254149655	19.2683941862795	19.5268157661089	19.3255058400698	19.4595835988961	21.5039482969343	21.1846020707529	18.6021773514389	20.0507623159909	22.5903570830852	22.6764223038368	23.8026787360726	31.9126038629227	30.0997731139597	17.103304276048	22.5533037821086	20.6664636382891	8.48266931703646	32.2204514675179	30.4548873620271	16.6230850545119	13.7161270654063	13.8437301570442	9.81004166317271	14.9758223875002	30.2828045371323	19.7659821916648	20.7470091783761	14.7951221919269	14.8415551686534	12.2976417363841	12.9667613601429	5.87632196832458	5.30422567462713	21.1999323730338	28.1439056608655	40.3538139582834	41.140977273502
"nCT_P3.1"	20.2702860955685	33.8648001856935	20.4359302117067	21.9577758132249	37.9105648038337	14.0707879826453	7.78484772454635	9.72548203851601	14.05973752982	21.8195591523357	41.5050343761889	13.2507760083176	15.5432896720409	27.5347924249433	11.4760540911867	39.6404564820072	40.1084379791126	31.0670285149147	31.0876141890147	23.7943045228332	23.8918722102809	17.6962303459111	17.9735157160654	0	1.37638405630649	3.48941628134401	2.7361809053601	4.74613477217848	4.53216009072733	6.56824915565713	6.63712598529079	5.88638436971287	6.40305729195774	5.27214422836882	5.14713133078348	32.5326579257925	33.1187168651771	19.5299731234717	20.6199892883191	43.3066690778687	44.3896307502891	37.1315815193116	37.3570468760721	34.4091398341751	34.2652947849448	31.3749342916914	30.7276546961637	22.8210430050354	23.2729875450627	23.0110038466333	25.8189085953435	21.6078084281909	28.4104756864216	26.8442474211837	16.6231382341744	20.3054899582228	19.4315227896857	25.739285142132	44.5200364462832	43.1295170588879	24.7758585283086	23.4835507020646	23.1273538694446	21.9863059016956	23.3215752271565	33.3952195646815	30.1860609003939	31.1670184263935	26.6582451312194	26.8144832338058	24.6192858363352	24.8295866170464	22.3989550033545	21.2911967167148	26.2268427405234	31.0588839198734	36.3205133648985	36.8066930713421
"nCT_P3.2"	20.7185219098505	34.2013298634936	21.5889834163423	22.4448651354058	38.109892602332	15.3707073911331	7.9709802335727	10.018789778106	15.2463092180963	22.3735459292802	41.7032218561226	14.5912443152478	15.8867065869993	27.8249703963492	12.7842035190898	40.4192646808049	40.911618320804	32.1981428804845	32.2126576533623	25.0313962414787	25.1298375384985	18.9866769961196	19.2498801456956	1.37638405630649	0	2.53476231500996	2.1289739809251	3.49768356549681	3.23716814197274	5.69338580869281	5.78291130573648	4.96666494533526	5.44796453051824	6.0156684584682	6.08227664742819	32.1753447319716	32.7965762296611	19.3513535971655	20.3675630064891	44.1209348312391	45.2042817193956	38.3615012332507	38.5797947700826	35.7635149652828	35.6131399034592	32.6325132223337	31.9753068384941	23.6520534021946	24.0294954274562	23.6149810548167	26.5679898445288	22.2878453097833	28.7156459211753	27.2181525381015	17.6403741178453	21.0705404789008	20.2990552693307	26.9472949343573	45.2447086862976	43.8897245056403	25.3935487442201	24.2391955813134	23.8573746363025	23.3168798206157	24.5868723983014	34.3987524151812	30.8805702010115	31.8513772058448	27.4884526911163	27.6501333340378	25.5100310855527	25.6915372647513	23.5593391787512	22.4444144735825	27.3796861573588	32.0525285203761	36.8113125938081	37.2616901616486
"nCT_P10.1"	21.6238878757785	35.0855847514786	23.4451653080306	24.2664423863024	38.9653957397259	17.143426906066	9.19922912808897	11.6165471321436	17.2942478906364	24.338803106944	42.5305997428459	16.4597906467771	17.4323366367852	28.2251867743958	14.7079248317151	42.9518695504888	43.4429681586499	34.5068279683915	34.5273328556007	26.8256351600412	26.9314997160046	21.0604490083483	21.3571851260672	3.48941628134401	2.53476231500996	0	1.05860702964632	1.93885575248489	1.89921558231913	3.50365353350938	3.50069394158011	4.18138288652168	4.74028024643608	6.62754700764971	6.94817691926705	31.4750664746244	32.1795869160405	18.7744175548137	19.6423910219334	46.6508411246975	47.7334102576748	40.5631691546148	40.7949432169137	37.1848012878869	36.9996480216211	33.4102861487003	32.7327628676806	24.6774637676672	24.9548506284205	24.1969079038492	27.2775209163988	22.0853222012377	28.391602859545	26.9167406613323	17.9015041015444	20.8252924382802	20.2417003501139	29.1980041271083	47.7685141428147	46.4146292369608	27.9108844132018	26.7707372527958	26.3827783406094	24.7158014261427	25.4703280743061	34.1920362797606	33.4113070354199	34.3797463025162	30.0148212555448	30.1758442752116	28.0208136651927	28.2115001908882	25.8365496194632	24.7107764431927	27.6756522479537	31.9055441467155	35.5916720296931	36.0040733768549
"nCT_P10.2"	20.957715068404	34.514455947456	22.7121592151982	23.6437663386881	38.4925348796909	16.2671199502816	8.63786628825954	11.049381604956	16.5133001974251	23.690627046388	42.0607786846568	15.4586420970982	16.8604034501768	27.6697969531513	13.812918553488	42.334828657159	42.8136706404091	33.6176778133458	33.6416317994364	25.8049402025183	25.9113527454402	20.1035481259637	20.4068883960602	2.7361809053601	2.1289739809251	1.05860702964632	0	2.77535475862704	2.74244189509365	3.99217005502529	4.00063171413448	4.40727217411744	5.01768153831106	5.66940017472983	5.93518805163221	31.4174841707944	32.0921471363503	18.5437439003411	19.4784704166653	46.0241579797111	47.1097391803885	39.6340160894831	39.8704383278663	36.1332502143841	35.9455548544887	32.3860118193757	31.7100435087677	23.7956994900181	24.1120256885729	23.4373729009426	26.4409655926324	21.3135868220628	27.8490865442811	26.3282378662127	16.9498512336424	20.0187795695681	19.3748118355848	28.3142243295426	47.2233903857105	45.8439266404307	27.3844576303269	26.1628798721015	25.7800986648144	23.6587116103545	24.4326634347087	33.3542454098793	32.8706161702214	33.8494670993406	29.3659737275381	29.5250953648394	27.3287328439038	27.5439895535255	24.9356390784424	23.8064152680516	26.7226866104165	31.0467741598591	35.0958421559099	35.5279612611574
"nCT_P15.1"	21.5198762099346	34.7178618617477	24.9837986331137	24.0955399991534	38.3818023754576	18.7530801738089	9.0154970540189	11.4233568276376	18.7222396126178	24.2666870402105	41.9386388621847	17.8292303304283	17.1502948954681	27.9368785748993	16.2125654740175	43.4227540082865	43.9579316300288	35.4257193739395	35.4347923104886	27.8998400824974	28.0069277929277	22.3356174573476	22.5974900995726	4.74613477217848	3.49768356549681	1.93885575248489	2.77535475862704	0	0.437620991309544	2.99639494644059	3.14029883289104	2.99118543196765	3.37709547950041	7.6068832043016	8.07533729805053	30.4921651080577	31.2185048471237	18.1325628122288	18.9215616263386	47.2047527034343	48.2957655139549	41.7194783790312	41.9371142012947	38.6640611751652	38.4639797762748	34.8858817340276	34.1906574188957	25.1507196791517	25.3237129990821	24.4120819827713	27.6841258369088	22.8094135954779	28.3870298270996	27.0396907545496	19.1570869306751	21.7789351854166	21.3165022047676	30.3767930418872	48.2562316777091	46.9486625954935	28.1739593481381	27.2360020111151	26.7884204313429	26.1248498830521	26.9295329516971	35.663645077541	33.8449716194673	34.8074034041198	30.5872469628279	30.7595609757881	28.6705042286442	28.8365561166665	26.8175160826585	25.6649107768569	29.2056763755204	33.2879405218909	36.5347559566163	36.8826504162305
"nCT_P15.2"	21.6614581261961	34.8673964704513	24.6966831017179	24.0453865590612	38.5276800089301	18.534832878773	9.05148811492277	11.3957282232836	18.4435990377293	24.1838377576716	42.0905856510238	17.6863814779166	17.1496099218517	28.1645199490584	15.9940662256653	43.1184560314627	43.6523364193548	35.2217022210849	35.2299062729016	27.8294611575059	27.9346983310753	22.1517064328058	22.4101810457896	4.53216009072733	3.23716814197274	1.89921558231913	2.74244189509365	0.437620991309544	0	3.41963691710588	3.54987695997683	3.26392849455977	3.6297272070711	7.69745346117399	8.12115715469441	30.8384582940466	31.5572530165003	18.4752186698707	19.2791840344594	46.8909749163256	47.9790628608593	41.5142312378686	41.7293942709273	38.6133405540148	38.4237121690136	34.9485078591392	34.2592617556111	25.2685218365292	25.4619060725341	24.6075876376588	27.8572721620961	23.0775093010824	28.710190182641	27.3561461812397	19.3102478959238	22.0282653041381	21.5320180676839	30.1401423461453	47.9153476010535	46.6124943836184	27.86938955941	26.9354858914709	26.496510960007	26.0884131382186	26.9748960372496	35.8403877979684	33.514108746518	34.4725805526178	30.2876856071088	30.4590994784889	28.3828624116811	28.5395328712704	26.6174298763989	25.4732956638398	29.3180454725106	33.4760727865629	36.8586795125865	37.2170916213068
"cR_nCT_P15.1"	21.1408966579242	34.3034092273149	26.6353842138815	25.0517285638315	38.0578480156614	20.023734865596	9.68565535586101	12.4153285663935	20.4366848655986	25.3986804771567	41.5632554124159	18.7898262532744	17.8868082448896	26.9318800087076	17.5757604524557	45.6612778314841	46.1862027795342	36.8869106123396	36.906509283551	28.453902112285	28.5722475171149	23.5575335785715	23.8558511431671	6.56824915565713	5.69338580869281	3.50365353350938	3.99217005502529	2.99639494644059	3.41963691710588	0	0.382399576973996	3.31275299532625	3.74740310220846	7.49493410259293	8.1849055815226	28.7512305482589	29.53450552526	16.3782592650057	17.0539544922946	49.4621836344636	50.5658545072307	43.062219391634	43.3018933044142	38.8234050956766	38.5600243123959	34.2408984374817	33.5146097422006	24.6731697000881	24.7399401100367	23.4654787936657	26.8039116601829	21.0176123470548	26.4789995532697	25.1329406034394	18.043021004133	20.0151099207822	19.7735284880621	31.9285272559186	50.6920956011303	49.3406456341859	30.5080577555775	29.4751655920744	29.0026120160503	26.2828529592204	26.4635401496837	34.0927203587802	36.2552126143383	37.2407485649195	32.7735289661353	32.9461647689162	30.7617966276839	30.990656880067	28.2542859748203	27.0670168225591	28.157952691138	31.7025078419388	33.9943925175766	34.2902748817086
