"BT_EVT_Okae.1"	"BT_SCT_Okae.1"	"BT_TSC_Okae.1"	"BT_EVT_Okae.2"	"BT_SCT_Okae.2"	"BT_TSC_Okae.2"	"CT_EVT_Okae.1"	"CT_SCT_Okae.1"	"CT_TSC_Okae.1"	"CT_EVT_Okae.2"	"CT_SCT_Okae.2"	"CT_TSC_Okae.2"	"CT_EVT_Okae.3"	"CT_SCT_Okae.3"	"CT_TSC_Okae.3"	"n_H9.1"	"n_H9.2"	"nTE_D1.1"	"nTE_D1.2"	"nTE_D2.1"	"nTE_D2.2"	"nTE_D3.1"	"nTE_D3.2"	"nCT_P3.1"	"nCT_P3.2"	"nCT_P10.1"	"nCT_P10.2"	"nCT_P15.1"	"nCT_P15.2"	"cR_nCT_P15.1"	"cR_nCT_P15.2"	"nCT_P15_iPSC.1"	"nCT_P15_iPSC.2"	"CT_Okae.1"	"CT_Okae.2"	"nST.1"	"nST.2"	"nEVT.1"	"nEVT.2"	"pH9.1"	"pH9.2"	"pBAP_D1.1"	"pBAP_D1.2"	"pBAP_D2.1"	"pBAP_D2.2"	"pBAP_D3.1"	"pBAP_D3.2"	"CT_7wk.1"	"CT_7wk.2"	"CT_9wk.1"	"CT_11wk.1"	"H1_gt70_D8_BAP.1"	"H1_gt70_D8_BAP.2"	"H1_gt70_D8_BAP.3"	"H1_lt40_D8_BAP.1"	"H1_lt40_D8_BAP.2"	"H1_lt40_D8_BAP.3"	"H1_Yabe.1"	"H1_Yabe.2"	"H1_Yabe.3"	"H9_Shao.1"	"H9_Shao.2"	"H9_Shao.3"	"H9_amnion.1"	"H9_amnion.2"	"H9_amnion.3"	"hESC_H9_untr_0h.1"	"hESC_H9_untr_0h.2"	"hESC_H9_BMP4_8h.1"	"hESC_H9_BMP4_8h.2"	"hESC_H9_BMP4_16h.1"	"hESC_H9_BMP4_16h.2"	"hESC_H9_BMP4_24h.1"	"hESC_H9_BMP4_24h.2"	"hESC_H9_BMP4_48h.1"	"hESC_H9_BMP4_48h.2"	"hESC_H9_BMP4_72h.1"	"hESC_H9_BMP4_72h.2"
"CT_SCT_Okae.2"	38.953649132615	25.9085256340252	57.7066577382019	45.5806802760768	23.6070903592133	52.586818201286	45.0280738832972	47.6524594335222	53.2301054084199	47.1033117595142	0	48.5573845525929	48.1956456743443	31.0567558561053	50.0312289449854	55.7161007200871	56.4755241610997	47.6994537972973	47.5302011184784	45.5787306898674	45.5438608258356	48.9512373684233	48.8241523880102	46.838405423913	47.2659139331358	47.732280826385	46.9175505527705	47.0355221880585	47.4270425409744	47.1229223450739	47.3207656779284	44.8270037396194	44.5500999578264	46.0180310370017	45.8064564354309	37.9160522510428	36.6738123363887	42.2262484932146	42.4471225823796	59.1228613731262	59.8781414635512	54.2115292272244	54.2420625331842	51.4175472698637	50.7734035499769	50.0373861064403	49.3784633242056	45.3039075423641	43.8164879085946	48.7022598570016	49.3767578978771	42.1827877775886	39.401155896309	39.5398784359077	46.3768738553269	44.7271332887347	44.6456993065962	51.3904832232704	61.0180254457708	59.8006973177222	50.421704223392	52.4832239785113	51.5190754359896	48.7717817388037	48.9550254975696	56.8169285355642	53.6045326523038	54.4194642080369	50.490446222941	50.8189945730791	50.070671280273	50.4223873408844	49.3884447177058	48.3051374191727	52.8078771904436	53.8645193661275	58.6426034786371	58.5366132846274
"CT_TSC_Okae.2"	35.9806500900556	41.9050631180452	23.3427609055784	43.3382435779584	47.0220567317025	16.3813071169031	35.280443520713	43.6398817618976	19.1375114799701	44.3246119086128	48.5573845525929	0	45.6208234509935	39.0088259805541	15.5019249043238	44.8054794717776	45.308338929609	35.0465990010883	34.8659305050114	32.6212585613846	32.5455659388798	31.8114285445277	31.8210016401163	29.7151501686803	30.669841334133	31.6489428534695	30.9053923531455	32.2750327675599	32.4955718098226	32.2427535590043	32.7421121400276	32.1935064238931	32.1766686871718	32.8963659223907	31.5540127720066	47.9513031583184	48.4097229604983	38.6675938878178	39.8568081454598	46.2762241247048	46.7220504964974	38.9860114240341	39.2295895869756	36.4943980754066	36.1959422550247	35.4813594342625	34.9187839397955	34.6325142443846	34.4599394419259	40.307194814387	41.0631450918828	34.5671672555372	40.7892445338794	38.5536875263938	33.6889986029545	32.6997031317256	31.6909075282999	31.9697039841198	46.212186137003	44.4892593397941	37.9574298625022	38.4574368117475	38.1109264243414	34.5237701915776	35.3072281380689	44.5507849778106	39.9269641620791	40.8650821107146	36.3474028174525	36.9907433225646	35.7123086117444	35.7495863835794	34.7720664492875	33.8266404873397	39.2294482497552	42.0555899308673	50.1257287358469	51.3032489740332
"CT_EVT_Okae.3"	28.9573081187894	47.0992624870897	48.2427587818854	30.3418760070161	48.1586113287244	45.4100400105943	33.3392343577642	40.4940180437644	45.1603139631799	29.3314204753535	48.1956456743443	45.6208234509935	0	41.56672902892	43.6502754438368	48.9109120004076	49.4835510324628	43.2674589931357	43.2736832530525	43.6598627212154	43.653173580769	39.8347418527908	39.7837308368702	35.7779893487259	36.2797731506902	37.291125145693	36.9702574722746	36.7187117197558	36.6337844009201	37.0368717759816	36.946329530983	36.9032582261913	36.7410636600117	42.7605066017686	42.2945373264351	45.7687855165617	45.3174700607191	35.457165727653	36.0831698276148	51.9847947066891	52.5822403301294	47.638031414211	47.8635974480658	44.580138321018	44.3207513789479	44.3286097227019	43.7376022109639	45.1224678716431	43.9914759655455	49.1964908449082	51.2524098433474	41.0169041943063	46.4493409107629	44.9961922831597	38.8551501330977	38.8187910179441	38.8985383159259	42.82925026077	54.413147401814	53.5264137451197	44.3979169886965	44.1358837706082	43.8175153554951	42.1623500234947	42.6346263499755	49.4626661526782	46.0247179036946	46.8334809891693	42.6094582499622	42.5738449551935	41.9291317214179	42.3696242431628	42.6618024772917	42.4997795215191	46.0698389710183	48.6780933222028	54.8980099773904	55.2105773676573
"CT_SCT_Okae.3"	29.3386485934795	24.5420216520619	47.103943853188	43.1693413250271	30.3008273024909	41.1061608803435	33.5740277745563	38.5251567197069	43.2585054628968	47.0238380204276	31.0567558561053	39.0088259805541	41.56672902892	0	38.3640602617641	53.9622024341629	54.6359373916923	42.6133928858778	42.5368763393745	37.2501119304154	37.1941746247044	40.5508423851217	40.6383714785411	35.3595436744645	35.9859101335751	35.5332431007139	34.9671979340238	36.018201972604	36.4402254204681	34.9652065840948	35.4585269784648	34.1785400985484	34.0712490299285	35.1956264645242	34.9036604366958	30.2755033694783	29.5968789417768	31.8155470972107	32.4404381210714	55.853032877737	56.7380403292822	47.7763322673746	48.0959178696165	43.0715988377921	42.4190648969494	38.8098705777396	38.1071142629669	39.3063282507995	37.9676271605531	42.4120325487755	43.6000008706837	31.0237474795201	30.160755934413	29.3369651223076	35.6037218251155	32.1394593823109	32.61772901471	43.5630910732883	60.0350390032003	57.9102335215702	45.504395377474	44.9935085814399	44.0511514057019	40.066594584975	39.7092691709036	45.5683725644302	49.8646464979118	50.8523506328137	44.9823832378288	45.3782352113948	44.2286805080196	44.5514834621738	41.0713269029601	40.3167417913689	41.5901992188045	42.8000353267934	45.4203851278039	45.5050199832377
"CT_TSC_Okae.3"	36.6844079565099	43.6495206275706	21.8928770199798	42.6104032381048	46.9088404977136	12.2316107244352	31.6176546011479	39.9683128415348	15.9250217181645	45.2150898726058	50.0312289449854	15.5019249043238	43.6502754438368	38.3640602617641	0	43.203497910732	43.6419863638931	33.9948292752227	33.8622078682314	32.8771360690303	32.7392745759735	30.340293869419	30.4446831699213	25.8525663747357	27.078521772861	27.4147612005648	26.7733533393984	28.3053587664971	28.4040630290651	28.8619241137222	29.2505884283781	28.0798107949571	28.2339237212328	31.1533693928734	29.7009031077646	48.5172726249259	48.7630786767513	38.7272554240953	39.9102551071593	44.458805324869	44.9382444316826	37.9985879917014	38.2562043403751	35.444234180652	35.2668349063721	35.2956444366117	34.8030417115241	35.4928384654192	35.4273916687981	39.6437043923593	41.5434062350109	34.650062387884	41.9587131474307	39.6170725892233	32.7928593989959	32.9899274863073	31.5460827844058	30.6055056638467	45.6603524056355	43.7494708024985	35.8866440659879	36.3540042250159	36.2821738705337	32.8986195881529	34.0486863019436	43.5327236161629	37.5209551389766	38.3991305019528	34.3352211288753	34.9903945283179	34.0456884896207	33.8115785763405	33.5188459224919	32.6594769757529	37.7868039002933	41.3354274125525	49.5181819757249	50.604119006729
"n_H9.1"	48.7253030194643	53.0339302799987	42.247564019623	43.6327338964373	53.9279114686902	43.6444780720478	48.1082520323878	50.8485121463415	42.0810020293856	44.8567839817207	55.7161007200871	44.8054794717776	48.9109120004076	53.9622024341629	43.203497910732	0	5.21726421371937	24.1745158159094	23.7410812180078	38.6155021698388	38.3258335118428	36.9260233015908	36.5646722260217	44.5594646246402	45.201805720675	47.740696299802	47.0596002350282	48.1489298796471	47.918752883089	50.4528280882824	50.645209519303	48.445386891903	48.3760906535375	50.1945670993394	49.2467902951134	64.2661333977043	63.9073892205896	55.7320649186397	56.7625261222794	28.955776972643	28.9150909561534	36.2761406225364	36.1135373611158	45.274990248244	45.4932168908721	51.4553518738154	51.3152908406636	50.5557987016931	50.8490764453022	56.0239644254139	57.0391655082989	53.5179287529423	58.3491686719877	57.0327189821176	50.0190856664813	52.9434546882577	51.3849901773014	33.340402337837	28.7831115014321	29.2050231055318	34.0057369042642	36.1544862628897	36.1846476103686	42.8800952978779	46.7476785735805	60.9057745294625	29.9397649259317	30.2166673241553	29.6161076720292	29.7231785188898	32.8377406032504	32.1507210822066	36.9296649080892	36.6762769544385	54.5226179935253	59.5253702883681	71.3072889675728	71.9876453463552
"n_H9.2"	49.3313208627143	53.6570798019738	42.4580993817779	44.2471003092625	54.6939065943123	44.1479712612851	48.6448361100957	51.1470022487359	42.5535881981768	45.4131183533453	56.4755241610997	45.308338929609	49.4835510324628	54.6359373916923	43.6419863638931	5.21726421371937	0	23.928134730894	23.6261255434947	38.626685923654	38.3135404988123	37.0528636388834	36.6989169653935	45.1238201105152	45.7020409745373	48.3094967937106	47.66845794362	48.7868212160552	48.551988865843	51.0656010792338	51.2122680799483	49.1312931531859	49.1022428706698	50.7109969144851	49.7391187637041	65.1762852444042	64.804106830923	56.4350718044302	57.4769600466402	29.4016213134496	29.2570951793249	36.3596108923001	36.1972548593785	45.3189163929681	45.5508376662478	51.5398389703637	51.4174537158471	51.1298577851115	51.4655213078523	56.7613923765462	57.6069137757769	54.0440160754528	58.9942017201765	57.6783199413204	50.3849364923742	53.4212963920586	51.8457854104233	33.5805752961121	28.8207493444036	29.3321427601369	34.6180116152892	36.6473834832502	36.7165699947659	42.8680951956553	46.8376890630253	60.8155069820593	30.3868570569342	30.6224526271939	30.1754715607481	30.255134508481	33.246825033762	32.5159918363984	37.3191278089006	37.2893932273119	54.5225586094869	59.6426283619975	71.5328961710889	72.2506540493465
"nTE_D1.1"	39.0957347860176	43.1715630121449	33.9378457097366	37.9200790469688	46.2153568568597	34.2733897190034	40.3372143095461	43.9952942805806	34.5829821195371	40.3759891438229	47.6994537972973	35.0465990010883	43.2674589931357	42.6133928858778	33.9948292752227	24.1745158159094	23.928134730894	0	2.57672871830524	21.1257760594927	20.5223777509962	24.2171547681464	23.9657750175393	35.5140826422336	36.377216220224	38.7072822676142	37.8202122952423	39.4902551881877	39.3388215721475	41.018966649879	41.1280145356075	39.7760165562132	39.7908333707981	40.8057198986417	39.798903140112	55.0202093646598	54.6743025108954	45.8884075250322	46.7670674538368	35.546322553169	35.6540237232124	27.7823685034269	27.758738088023	31.716702717001	31.4477454285922	37.3568329993942	37.0080222052086	41.3887888486346	41.6281720026757	47.7401564527202	48.3872661183408	40.8386594883185	45.7575328601833	44.3376766071985	38.3784773040544	39.9171695652537	38.3929768589216	26.2072686675947	34.75296405447	33.7509974554094	31.8637232083431	33.3412886606367	33.0778971196971	30.3464402725886	33.7361774595226	47.2660666599859	31.5501623954868	32.3887903374065	26.8816457747676	26.8891021036607	28.4113010262166	27.9997514516441	28.1573660981344	27.7807491459433	40.5458317230745	45.061508337195	58.1968126783164	58.8811929986724
"nTE_D1.2"	39.0309285026631	43.0130051976898	33.9077455120272	37.7792887205828	46.1001311165161	34.2216526170446	40.3527234821818	44.1014330386638	34.5586163913063	40.1966743109516	47.5302011184784	34.8659305050114	43.2736832530525	42.5368763393745	33.8622078682314	23.7410812180078	23.6261255434947	2.57672871830524	0	21.1131334915868	20.5568769444486	24.1926103017449	23.954644540204	35.4332777906526	36.2819607376517	38.6286208703658	37.7613631447025	39.416232292569	39.2701338377527	40.9703888543027	41.0941350608118	39.708865071867	39.7230881496501	40.7518565983286	39.7293419329085	54.9458433459494	54.5892709355624	45.7474153091495	46.645664733147	35.313861393954	35.4858093568353	27.7159459368226	27.6776066788743	31.8825317016566	31.5902783988766	37.3773939361066	37.0109880396001	41.3549224016555	41.5551036608275	47.6945191129083	48.4131092566188	40.8456065701365	45.6790101296961	44.2751852833987	38.4560204998876	39.9436670212985	38.453534744638	25.9734274085447	34.4938433488728	33.4739054400734	31.6761960757273	33.3307333982714	33.0490660083547	30.3945921722823	33.7101889873186	47.3479296702918	31.4159359056367	32.2508417617889	26.7246561784883	26.7332487601595	28.2564933496654	27.8652810231256	27.9862691534911	27.5969306373503	40.6579172313224	45.1963660979147	58.2272734218324	58.8984749302365
"nTE_D2.1"	35.5728061984402	39.6714444185481	35.2237717287859	37.8722545216828	43.2979694826315	33.5794175111086	38.3316605406883	44.6305041569661	35.2560613570541	41.3309426116746	45.5787306898674	32.6212585613846	43.6598627212154	37.2501119304154	32.8771360690303	38.6155021698388	38.626685923654	21.1257760594927	21.1131334915868	0	3.12992036883571	19.6697970416105	19.5293141978889	32.3458521048387	33.237860645931	34.8231636538721	34.0789517184674	35.8865600943824	35.9976869446497	36.6259567613607	36.8667909744774	35.9965239398667	36.0852323125465	38.604788151392	37.6529087319692	49.3870188201746	49.1458296884446	39.1456765191152	39.8390941768863	46.9944475880024	47.39029938695	36.917504327766	37.1163393449649	33.2082313827633	32.1168165703702	33.0739379191734	32.1719572515735	38.9031644588478	38.7618558019305	43.7539330290184	45.5595551381845	35.1053038562503	37.3403540393605	36.0663918032931	34.9745108259127	33.209923756878	32.519284031679	31.2346129284814	45.5836848093836	44.2288880207263	36.8935508075296	38.8933331021399	37.8851731165503	28.9702698521112	30.3711258119998	41.9211719753041	38.491017060188	39.5154048919786	33.5457451064942	33.7726620306773	34.0211858311622	34.1215430872295	31.8743907081508	31.2859750106427	36.472428380212	38.9240123323622	50.3830369296368	50.9401527334572
"nTE_D2.2"	35.6093920293409	39.5985754991837	35.1445782919797	37.9145556184033	43.3389511061362	33.3905114408191	38.3916949730622	44.5643699925362	35.1702466248252	41.4451450699592	45.5438608258356	32.5455659388798	43.653173580769	37.1941746247044	32.7392745759735	38.3258335118428	38.3135404988123	20.5223777509962	20.5568769444486	3.12992036883571	0	19.6458650892561	19.5994808807727	32.3048174111076	33.1838119928704	34.7790715232684	34.0052477963988	35.8859249582055	35.9686002345422	36.5967656059677	36.8363633458652	36.0343108307839	36.1136063897827	38.3345313674634	37.4123108029356	49.2484160681769	49.0067699855381	39.3145685203948	39.9500215727507	46.7721271471079	47.1438952008083	36.6330863475291	36.8213683027888	33.0753415686363	31.9856960878968	32.998378190579	32.0896919575403	38.8686179502395	38.7530367059614	43.7145527569816	45.4845613011598	34.8333307272617	37.2531176315608	35.9677659032409	34.7011936224115	33.1044539904156	32.3406963659277	31.1341782171565	45.4899924817019	44.1005559934343	36.6271913478066	38.5813394126163	37.5725486964007	28.8384332791628	30.3172367171343	41.8399150423312	38.2478014065023	39.2827145067576	33.265022491622	33.4763016963581	33.7602069797021	33.8701100535719	31.5507049259971	31.0330925790009	36.5094611248766	39.1074319560486	50.2623015365421	50.808482710077
"nTE_D3.1"	34.8782589158286	42.834501194588	31.1666998572689	35.394174145366	46.1002765817604	30.8449546420972	34.9168923163852	41.8069004897131	31.79332491044	37.6176725398544	48.9512373684233	31.8114285445277	39.8347418527908	40.5508423851217	30.340293869419	36.9260233015908	37.0528636388834	24.2171547681464	24.1926103017449	19.6697970416105	19.6458650892561	0	2.5208320574186	24.9700854148593	25.857199265077	28.9331609304191	28.1469374573716	30.0806527645799	30.0064948100155	31.380242196699	31.361291977007	32.1693409864277	32.280689256195	35.5839746706077	34.6469236282032	50.7213352517538	50.5207605412684	37.9171980159741	38.7358870704937	43.6878244461624	44.0200220325298	35.7981595214097	36.0477433423484	32.383830196714	31.8989943832075	33.3297428247635	32.5670537734998	39.4511595785552	39.4338816767733	44.4872436418975	46.6253273598233	35.1340227318543	40.3502540086459	38.5608143111437	32.5802301967505	32.5940105174523	30.964839609453	28.8150879060798	42.1217981659084	40.9340184285514	33.9842204624507	35.3758334572626	34.9391206721026	29.1808308373061	30.6741187658503	41.1020196891755	33.8431956120601	34.7147475315617	30.7033286014752	30.6160275994571	30.8747584592723	30.8546108068057	31.5697099016629	31.0245373345434	36.2476373679292	39.0704754044405	50.1748733205593	51.0796633721419
"nTE_D3.2"	34.8664980520999	42.9080109001794	31.3473522576441	35.094622565438	45.9004248804347	30.9991901598057	35.1457300591276	42.1373768283803	31.9021797442326	37.3516252406075	48.8241523880102	31.8210016401163	39.7837308368702	40.6383714785411	30.4446831699213	36.5646722260217	36.6989169653935	23.9657750175393	23.954644540204	19.5293141978889	19.5994808807727	2.5208320574186	0	25.2376463541632	26.0779778054596	29.1984254416869	28.4410354644272	30.2959801756512	30.2375032538994	31.6516699351425	31.6363189591698	32.3731299948105	32.4771421429841	35.8511267041601	34.9171249914162	50.825096281379	50.636038373281	37.9897527163225	38.838808687514	43.4193378542782	43.7444259851137	35.7769686846863	36.0102605966071	32.4163347370177	31.9142241817402	33.7354528150877	32.97084887607	39.459223734402	39.4311907816949	44.4446111743918	46.6302760569321	35.5485762719389	40.4853024735026	38.7251430603693	33.0173972677878	32.9615085086408	31.3155709291936	28.758848112706	41.6701057694658	40.539720671639	33.9158112644546	35.3166293446975	34.8844716535755	29.3057465368057	30.836284233187	41.4246470801287	33.583889669165	34.4676901375125	30.4957933582928	30.3781106719502	30.7287211658999	30.699498147772	31.6340927106179	31.0880995564306	36.5141483897209	39.2973089156636	50.642790852697	51.5299905161208
"nCT_P3.1"	30.6218747416916	40.538032683447	32.297116875903	35.6462600239635	43.4507581042872	28.2259013237593	26.5922408859646	34.7504211631954	29.3135431137936	38.6048339222148	46.838405423913	29.7151501686803	35.7779893487259	35.3595436744645	25.8525663747357	44.5594646246402	45.1238201105152	35.5140826422336	35.4332777906526	32.3458521048387	32.3048174111076	24.9700854148593	25.2376463541632	0	5.42041081426498	10.5464317346882	9.33466613356911	10.7849424471485	11.0826556066207	12.1264483947175	12.2342983449086	14.3724897911836	14.464736096389	26.8508744085927	25.9981373634906	39.7592179947709	40.0396338247475	27.0260873384731	27.8172972113142	48.2782577090021	49.0290528515547	42.4168385856254	42.6588873050168	38.6625073718559	38.361981151401	36.37320068272	35.5358722336122	36.1157414701758	35.6455407874843	39.8908790334826	43.1249573903301	28.3667858713564	34.9478301746329	32.9502370093925	26.6202878571116	26.428866393098	25.3169393163016	32.6165605932315	48.4370653374591	47.0037470803251	33.765708304083	34.8279235928618	34.2034604303728	30.3092184167447	30.7475119385825	39.7409070956183	37.1406477393846	38.1219470814709	33.0889234395837	33.3561539759372	32.1615754960671	32.0924048990397	32.1541241105055	30.8083082006471	34.3021657507686	37.5128562925391	43.6590481412782	44.3255767314437
"nCT_P3.2"	31.287369750808	41.1773291779364	33.5238472723941	35.9063057589137	43.8930269828376	29.5220587608481	27.1443755895665	35.4296199140091	30.4744396933908	39.1290783801727	47.2659139331358	30.669841334133	36.2797731506902	35.9859101335751	27.078521772861	45.201805720675	45.7020409745373	36.377216220224	36.2819607376517	33.237860645931	33.1838119928704	25.857199265077	26.0779778054596	5.42041081426498	0	10.9889975345275	10.7387596309621	10.8552570299068	10.9085993176133	11.8695569373161	11.4438580738188	14.852866002853	14.5998563077451	27.7611160456728	27.0303235198438	39.6059006869638	40.079278892694	27.168918085255	27.6339817558055	49.5822898561778	50.2867018496423	43.8944705638378	44.1036624943997	40.305419447026	39.956552968431	37.8753852041294	37.0089545735688	36.7154480830639	36.2125919111854	40.0176952847463	43.7170867871152	29.5667154449634	35.5774011198547	33.6670866864694	27.7785434151063	27.5943901787775	26.4650652170892	33.9114330751668	49.0593346172471	47.6392653942147	34.413459275596	35.7836662362032	35.247801716116	31.1473126013318	31.5951088503121	40.6819106397994	37.9434967801124	38.8881584601313	34.0991207592708	34.2821424308119	33.0831782433147	32.920807008264	33.1634463256033	31.8420766099418	35.4310923233586	38.3078576375754	44.1608505011374	44.81548919366
"nCT_P10.1"	32.1051208141984	41.1790322737781	34.7507472714391	37.465259790576	43.8064320032136	30.0402056872565	26.8960085483661	34.5231107176693	31.361455065817	40.8545460219741	47.732280826385	31.6489428534695	37.291125145693	35.5332431007139	27.4147612005648	47.740696299802	48.3094967937106	38.7072822676142	38.6286208703658	34.8231636538721	34.7790715232684	28.9331609304191	29.1984254416869	10.5464317346882	10.9889975345275	0	5.24088348040407	7.72579792610692	8.37018631444067	11.5047880190131	12.1150446827465	12.7238369907145	12.5982340307383	25.5105354951929	24.6805199956419	38.910920231768	39.1698762486119	27.57845549016	28.000924975933	51.4152801706088	52.1438504587084	45.1205388804407	45.3871324810937	41.0396589169288	40.5826475003549	38.3384902696861	37.4340630730615	37.5055342478889	36.8708467446678	40.3407038096897	43.8879131494129	28.8718228989688	35.0766389927062	33.1870565564937	27.4160132142339	27.1187779196449	26.4498269828817	34.8555732447821	51.3488654275864	49.9488782340267	35.8480245592266	37.3829524261356	36.6735182835364	31.404272157915	31.657621471556	40.2656727031262	39.9248117088857	40.8698605469969	35.3843803099649	35.675323400416	34.6916647023754	34.6969465779817	34.3560809187852	32.9527638680337	35.1379389878387	38.3594333934992	43.1969644609816	43.8150959585137
"nCT_P10.2"	31.4438627417554	40.5696334293268	33.9626746391986	37.3950869123041	43.4381412968336	29.2637335946093	26.256086326857	33.7845698064183	30.4886624700794	40.3675296408052	46.9175505527705	30.9053923531455	36.9702574722746	34.9671979340238	26.7733533393984	47.0596002350282	47.66845794362	37.8202122952423	37.7613631447025	34.0789517184674	34.0052477963988	28.1469374573716	28.4410354644272	9.33466613356911	10.7387596309621	5.24088348040407	0	8.24244362686166	9.26128100873618	11.6155572696109	11.9445676057686	12.1558424987805	12.4027547987239	25.1250126334076	24.2952498701	38.7470812462829	38.9628439307507	27.1234704580161	27.7370389492266	50.5203932897913	51.2731120836517	44.1554173439363	44.4204878509008	39.9741528919938	39.5308765108032	37.1262256806479	36.2256139109183	36.9410547220407	36.3320236752138	39.9268505393119	43.3551566082103	27.9052667034785	34.6482614944241	32.6514745216374	26.3863021230435	26.1367700791967	25.4421866113084	34.1755477226429	50.8070126218241	49.4812330821672	35.3502563569997	36.5358578463219	35.8436281471793	31.0195217217721	31.1724009507218	39.4910854457533	39.3921809557948	40.4051637273807	34.8607362207035	35.2297399383757	34.0384788728441	34.0839153940424	33.5675520668308	32.1549351572873	34.4235672988719	37.6479923414591	42.5389781871325	43.1692774153805
"nCT_P15.1"	32.3812133820163	41.2862640430021	36.2042122231034	36.4469976965708	43.0332246907773	31.1007521380048	27.2237619879974	34.6007422398765	32.1929880135451	40.235221156061	47.0355221880585	32.2750327675599	36.7187117197558	36.018201972604	28.3053587664971	48.1489298796471	48.7868212160552	39.4902551881877	39.416232292569	35.8865600943824	35.8859249582055	30.0806527645799	30.2959801756512	10.7849424471485	10.8552570299068	7.72579792610692	8.24244362686166	0	4.44024943613808	8.73820187073867	9.45186614427831	10.8859986419116	10.6449152231319	27.3776349971378	26.7278406202228	38.3127617263668	38.6869154593358	26.8106326980764	27.1859365961886	51.9383161628125	52.7033444835232	46.1938857472491	46.452021945785	41.965315761189	41.5770638493532	39.646513732784	38.7739912207487	37.4912321364003	36.8124303127583	40.4312903456276	44.2610056241066	29.8236639155699	35.3116562557912	33.5562461683944	28.5189387609666	28.1293701859103	27.4576997992321	36.1320434551853	51.5928921046487	50.40017801805	36.2752253247778	38.3048265962863	37.5594723117	32.2301788642484	32.5526128412631	41.3857541933156	40.2350207136315	41.1491105906607	36.0299642063416	36.4536486656636	35.0751998376561	35.083430234302	35.1377357077789	33.6545528072685	36.2311431894086	39.2016551464808	44.0055428608585	44.5779466059431
"nCT_P15.2"	32.4729271984344	41.5592373033862	36.1340786976768	36.2481909851587	43.4329944910483	31.2129530578829	27.4736504334156	34.9371890868679	32.2198308454064	40.0363717683525	47.4270425409744	32.4955718098226	36.6337844009201	36.4402254204681	28.4040630290651	47.918752883089	48.551988865843	39.3388215721475	39.2701338377527	35.9976869446497	35.9686002345422	30.0064948100155	30.2375032538994	11.0826556066207	10.9085993176133	8.37018631444067	9.26128100873618	4.44024943613808	0	9.71790357814348	9.81200735396515	11.3786229956919	11.1351313947797	27.8556754691498	27.2140972034181	38.9753963856644	39.2524356236103	27.3787688080536	27.6424314411201	51.9154855328809	52.6580384843417	46.171456924423	46.4138304732026	42.0587007888104	41.6858389766663	40.0903511205169	39.1973552748289	37.4918700794679	36.8682899055953	40.2981955895943	44.2840167043767	30.280481470103	35.8112425533044	34.1135869169848	28.8501736826065	28.6445907091524	27.9814211263235	36.085999237126	51.3461671475876	50.1655274420755	36.4314456710143	38.4142737926484	37.7335191226097	32.3561541283104	32.6715356733779	41.6481865574669	40.2016495025024	41.1158600971833	36.0405152723761	36.456623729346	35.0972913110461	35.0636532037693	35.2421230462048	33.7330831725363	36.2331857257241	39.4223776767647	44.5697603909025	45.1200427701606
"cR_nCT_P15.1"	31.9700060855276	41.2095114216275	36.9765790650362	37.5382743698652	43.3446170034221	31.4792983109342	27.5432546984481	35.8016575034645	32.8964672300719	41.4577216154553	47.1229223450739	32.2427535590043	37.0368717759816	34.9652065840948	28.8619241137222	50.4528280882824	51.0656010792338	41.018966649879	40.9703888543027	36.6259567613607	36.5967656059677	31.380242196699	31.6516699351425	12.1264483947175	11.8695569373161	11.5047880190131	11.6155572696109	8.73820187073867	9.71790357814348	0	4.84036010463	12.1029488465652	11.7560718564446	27.6750185094871	27.1968074835335	36.2189675403676	36.8542458005607	24.9630724017096	25.3150530693476	53.8258273597963	54.6369340882747	47.3172525186671	47.5734200152109	42.0754786961677	41.7687285937508	38.7919834159183	38.0302733297752	37.1596087244569	36.4188813841137	39.6642120231759	43.5726554301295	28.4712519582703	33.8659529396835	32.0491425982232	27.9004449433293	26.9069654502419	26.2712402601855	37.734647777693	54.1053056205792	52.6723184556227	38.1023723252591	39.243036713789	38.49986630835	33.021199349281	32.8586547500768	40.3926799340846	42.3127471290836	43.2960055124504	38.0775809863478	38.5567139547757	36.5337399015998	36.6315151121021	35.7812731767411	34.3286265919098	35.744185735575	38.1049887571636	41.9475593762915	42.4495724535237
