hgnc_symbol	D10_E1_L1	D10_E1_L2	D10_E1_L3	D10_E1	D10_E1_S1	D10_E1_S2	D10_E1_S3	D10_E1_S4	D10_E1_S6	D10_E1_S7	D10_E1_S8	D10_E2_L10	D10_E2_L11	D10_E2_L1	D10_E2_L2	D10_E2_L3	D10_E2_L4	D10_E2_L5	D10_E2_L6	D10_E2_L7	D10_E2_L8	D10_E2_L9	D10_E2_S1	D10_E2_S2	D10_E2_S3	D10_E2_S4	D10_E2_S5	D10_E2_S6	D10_E2_S7	D10_E2_S8	D10_E3_S1	D10_E3_S2	D10_E3_S3	D10_E3_S4	D10_E3_S5	D10_E3_S6	D10_E3_S7	D10_E3_S8	D10_E4_L1	D10_E4_L2	D10_E4_L3	D10_E4_L4	D10_E4_L5	D10_E4_L6	D10_E4_S1	D10_E4_S2	D10_E4_S3	D10_E4_S4	D12_E3_S10	D12_E3_S11	D12_E3_S12	D12_E3_S13	D12_E3_S14	D12_E3_S15	D12_E3_S16	D12_E3_S17	D12_E3_S18	D12_E3_S19	D12_E3_S1	D12_E3_S20	D12_E3_S21	D12_E3_S22	D12_E3_S23	D12_E3_S24	D12_E3_S2	D12_E3_S3	D12_E3_S4	D12_E3_S5	D12_E3_S6	D12_E3_S7	D12_E3_S8	D12_E3_S9	D12_E4_EVT10	D12_E4_EVT11	D12_E4_EVT12	D12_E4_EVT13	D12_E4_EVT1	D12_E4_EVT2	D12_E4_EVT3	D12_E4_EVT4	D12_E4_EVT5	D12_E4_EVT6	D12_E4_EVT7	D12_E4_EVT8	D12_E4_L1	D12_E4_L2	D12_E4_L3	D12_E4_L4	D12_E4_L5	D12_E4_L6	D12_E4_S1	D12_E4_S2	D12_E4_S3	D12_E4_S4	D12_E6_L1	D12_E6_L2	D12_E6_L3	D12_E6_L4	D12_E6_L5	D12_E6_L6	D12_E6_S1	D12_E6_S2	D12_E6_S3	D12_E6_S4	D12_EVT2	D12_EVT3	D12_EVT4	D12_EVT5	D8_E1_S1	D8_E1_S2	D8_E1_S3	D8_E1_S4	D8_E1_S5	D8_E1_S6	D8_E1_S7	D8_E1_S8	D8_E2_S1	D8_E2_S2	D8_E2_S3	D8_E2_S4	D8_E2_S5	D8_E2_S6	D8_E2_S7	D8_E2_S8	D8_E3_L1	D8_E3_L2	D8_E3_L3	D8_E3_L4	D8_E3_S1	D8_E3_S2	D8_E3_S3	D8_E3_S4	D8_E3_S5	D8_E3_S6	D8_E3_S7	D8_E3_S8	D8_E4_S1	D8_E4_S2	D8_E4_S3
ARHGAP24	37.79855707387736	52.99389285404919	70.09171807215176	25.65770888705798	65.85095845163984	75.78518738169392	23.40240833175242	25.168710978895938	95.16033106728922	32.28639162447952	31.410081230412434	51.167590287874454	78.58097120152507	39.85560601613	38.16433018531276	33.08180001293934	141.05593817082212	69.53891797026036	72.6508300810752	32.681773350580706	108.50372132260172	28.0105583525666	6.4910415533307475	50.77781761640345	68.33739040630249	1551.2478046540966	21.528945526691658	83.25187003233414	33.08643186198033	3.8307752959199592	22.96423132945741	0.9004268732245165	0	53.275863682358256	17.489414829897246	53.47769236680848	31.992230754939236	0	1.3321353354658783	113.79558920706054	29.276848792736473	45.66035162116568	71.14373202951187	35.21366577308988	133.3935756070362	14.293478315345608	93.65585244197167	56.271577635152624	85.03973757273566	50.834803272272005	83.90277315792382	0	0.6800809270161651	21.503246080947093	34.907340378228	5.051147031859882	0.5368125463761337	13.009496542080294	30.429344242585174	156.50073248213855	89.79364968079098	86.02157515168878	60.7388342962098	41.016189085086744	150.8671665399878	36.94828757561379	29.210391302182835	46.796354513019246	35.6380749471277	48.27233283348046	79.574078531374	0	244.352905460013	16.56783063077259	158.4730611528577	143.97565616391145	62.92760342258463	27.70739366617458	109.76066967567367	294.2721515506551	111.63865202018717	53.219192886489125	7.299785918591091	206.83859936595232	79.15145459881677	24.523489573844547	53.497366858753175	58.7711348343425	37.672042828660814	36.93471968872964	93.766807384283	35.423591081493235	140.6841154598045	31.10058196603473	0	10.223683258722065	0	5.611811832953028	33.60046101871248	40.4482295737534	467.0763420398173	4.168375791851416	155.83352968549895	110.66870888645961	61.303629242221575	152.41685222954987	64.90215922859113	80.64604998860479	7.408672515059804	34.41577660353422	18.58794290083507	200.94768311280185	67.94489183210283	24.03267309058255	71.41869060916291	393.85771449990403	66.49385731388948	125.09941606561203	0	44.33834732477632	113.44636026380181	13.956547535447674	174.45106779216945	68.74548315097292	35.212284318172806	36.13785168102196	41.992351764693254	61.838874374405755	60.951388721762136	14.638577366201465	9.550615317902478	46.91996894728852	3.521347597179702	97.88351457704725	0	12.12790590628002	0	203.98635781021727	30.202411000402947
ARID3A	227.4785889355165	458.6495250582591	411.78884367389156	283.70095255118395	457.4163350511757	614.4304439333034	338.95746261151083	532.737715719964	573.9203386648945	248.24647782377588	394.39726056232155	192.16272797001741	870.8317464300155	119.56681804838999	135.69539621444534	134.4615097300115	523.5589777151234	884.1376713361673	911.0414092166831	306.17661349491397	540.4117382378124	445.22045381447964	1016.9298433551504	602.079837451641	217.92034496232017	730.5570700817458	787.7061245648359	130.19175419950128	265.46090679960963	1046.440118335469	95.48285658037555	467.3215472035241	93.61033417351082	40.74036634533279	98.20979096788453	745.7167102260516	192.8420576061615	3546.0443672650886	1362.7744481815935	1106.5640053927957	346.9306581939272	348.89191751557365	2938.0438524620035	302.837525648573	703.258777281213	658.9293503374325	987.2887778257847	350.1342608409497	348.9013532189809	477.28231961188715	493.00534592794656	115.56714500414161	335.95997794598554	465.4412296875967	337.66138865862854	228.74480129994035	345.170467319854	237.59448947904536	326.2701910454966	389.3244822831526	481.8195836530248	368.05952646870116	416.83513732693	245.32324415042447	298.2052765527244	237.89511474123265	262.05893911101174	291.7890340223553	232.95131916659082	183.03259532694676	189.46209174136666	676.4389837370239	371.57797193919333	178.34782384890494	197.44184668224895	135.28747001608923	650.0213979915336	79.58506691348016	295.4052591271217	56.05183839060097	203.21723375549695	210.1475821671622	100.98037187384342	552.6861359576054	222.50353348334048	379.46873340580504	200.6151257203244	238.68277208232973	173.08776434790104	313.47159530691056	344.7960554996863	343.4823206651933	302.0570714284038	142.05400952053702	1187.7711137196843	1461.9867059972553	1108.7591807786644	218.8606614851681	263.763618996893	415.41424967638625	298.8128150937962	83.36751583702832	406.6875043011802	445.0463078791197	215.97740148413448	253.4758520774036	308.77693936026685	400.4493516675548	768.2223500231242	259.7571710314368	306.70105786377866	722.2029513377389	163.37311069741577	474.1581447601422	324.72383068338814	839.4047039156919	589.9561382955726	771.7171770281261	551.1657799274807	303.0998497447824	318.8233917758568	351.2397796420998	549.6593167737402	409.3481042171569	181.09174792203157	424.619757252008	442.53478398176736	350.0080289591366	380.6219699965359	281.18267357578645	235.09206936375332	280.49981435879005	314.2802730482884	924.4554154498907	392.4457843658217	2947.081135226045	156.72268979006284	553.5488828682547	442.9686946725766
ATP6V1C2	3042.440221201002	2254.763965004426	2407.212442540462	1364.9901127914845	1127.2551167205445	1839.2168593600343	1103.687773581356	1799.5628349910594	1778.9558263770957	1391.9022166997838	1335.0465353046727	3214.461727640469	4556.408117045807	2497.617977010813	3275.0649273840613	2448.053200957511	2458.9481113562233	1844.4370147350007	2397.4773926754815	2531.977388002884	2565.1122468013127	3692.9709827989122	2602.9076628856296	1648.724649544855	2820.0563107667494	10989.981898415874	4364.043899116438	4414.120428097376	4751.365505761129	3256.1590015319653	1964.0461005456996	1011.1793786311321	930.9740083557379	4244.832785750251	1541.759184235557	1429.0427793574934	2115.041922132094	3986.6243263769984	4610.520396047405	5940.914553775506	1784.423933917288	7404.001632109019	6187.581882999168	2857.236840828513	3384.861981028544	2635.71740134973	2806.3307213862226	1897.255290390146	1776.2973221968616	2120.940958748682	1825.0384234351313	1271.2385950455578	1166.3387898327233	1833.3251416755859	1395.6223201218463	1592.5544999021085	1130.5272226681377	1501.5697850937938	2646.507689542616	1809.3951681555625	1851.7202635392384	1851.5791503961864	1244.550624304691	1964.1337339235877	2556.8014539934775	1787.7785462025058	1586.5415390128449	1566.9896945021296	1151.7182757303462	747.5507098518154	817.2131557110948	1096.5351399266463	3071.5766049973536	6397.131780023016	5217.920382385487	5406.534122844813	2356.673323782071	1955.4345700149165	3279.2693903102504	2046.9700212259854	3177.3406977307955	4391.265710480052	659.413994646062	3264.197815095069	3341.9503052833747	4629.776689546336	3249.9650366692554	5796.7529521301485	4710.023516902295	7565.93527162208	2999.061193661083	3814.99424665153	3366.0743507809107	5011.396477878354	1027.5259892116733	1962.9471856746366	593.5781472855476	1071.8560600940284	1661.5427973753322	2446.571291515138	4587.59868868922	1743.0758102925338	3601.6549446336294	2978.5692506012842	3725.3743924119267	2540.556987978421	3916.7469728405827	3524.788564157123	1397.3896159174337	1063.6113816997004	1437.7058912915127	1597.76071347209	2015.4439824354095	1647.212404262631	1318.419856856921	1242.7266518508986	1815.1408283770254	1698.5901233324334	1302.351399344773	1404.2899513355385	1300.7211995763485	1649.9740641907028	1710.589636962106	1629.8929096157942	1805.8871528891482	1782.8006829304165	1861.6609282347342	1746.3298123332186	966.1443531428254	706.3113579192207	686.174977455455	1414.739063693243	1182.292455753085	1086.5070118052245	1173.6900874435075	1906.7763174873587	1358.7215649927964	1976.0616776417082	1736.9035659529975
BZW2	1943.5330800895488	717.3101925601659	727.2015749985745	931.0082939018181	766.845032291677	1373.0972122382177	1007.813391060951	780.230040345774	1271.1053548780912	1922.8339900801136	924.5899850907118	1082.478798979033	859.237832646184	1122.5995694543283	821.2398458395078	947.633497144843	1269.5034435373989	1312.9609988194395	701.8070185831864	1147.3022539388069	1224.0905259889632	1023.1224998253274	1132.6867510562154	1516.0805545469032	1914.9655400521654	2648.6647021361996	1638.732677149353	1706.66333566285	1302.6820730775046	1028.5631669545091	3317.727105229505	1915.2079593485469	648.8606724903627	325.9229307626623	1072.2356630329311	2734.2946041621894	1475.1973070333092	5349.389867921529	1503.9807937409764	1732.4397460316286	1227.4318856354766	2808.6970138250376	1690.1443365929983	1012.745027634065	1378.073336234455	1283.5543527180355	1356.3374344721256	1747.8924608647408	2398.597457892675	3510.4255815241168	3214.02739804952	3582.5814951283896	2079.687474815433	3138.7802747188903	2631.4764285125725	4180.184965080613	2557.3749709359013	2597.106336005819	2039.6113238155008	4094.4600503085608	4092.1813275258037	3540.9864787850906	2252.6961778682517	2578.602679839793	2775.6029586830505	3037.538168058355	1639.120243356774	3147.054841000544	3408.2168748216513	3062.6113386574825	3529.0472288358565	2466.2475617470905	1315.668743034698	484.36540138199865	2188.7467872341413	1891.5422413258714	3366.2810270455166	1762.0723333658684	1346.9395760199952	1976.9052232377342	1552.4750046557276	3288.6732014471486	1601.0863781443127	1766.083425355439	1358.7666372796878	756.3560468564687	1139.9054322980483	1002.7075249287822	1220.777820312549	959.355667812388	1369.586044864921	1549.782109815329	808.933663893876	1092.7231501579772	3259.9485252965587	1814.7037784231666	145.59463990022866	1144.8096139224178	999.6137153066963	971.8507051639668	2901.0952921727785	255.6603819002202	1466.3555061625732	2426.0161969467467	3802.7112785328827	3363.9393310010983	3016.967038080569	3433.714145635509	1064.5692506255164	1159.4839022381173	1006.6086001682993	2344.1378221767823	2590.3035728800546	1703.7216626107574	1177.1238862272821	2724.9712114106114	1423.2514991015491	1302.1711945011434	1010.7669222218477	1465.346036176214	1017.1052989168438	1066.9005227097778	1400.4544053315824	1158.6738705627615	2017.160858798185	2140.163882887189	2553.99636886801	2541.5777367880764	1073.1334929203865	738.0282755459905	1720.5800826559696	1855.3787720677785	1316.1036644459136	1337.7413658863125	1493.9200118609717	892.0748566619304	491.24772940043096	1960.7851662638504	1534.4944255643322
CCR7	1463.1477820051803	715.4175535296641	472.38897492377276	405.39180041551606	499.19274955275364	329.2173731419822	311.02555589296765	2919.5704735519284	1688.2330237015456	1066.88587434669	1427.1512847773108	361.5843047009795	179.06155732806533	31.884484812903995	38.16433018531276	154.73745167342594	306.2565864789921	215.2395080031868	239.74773926754816	302.7364268264318	228.59521870878228	138.57855184954002	5196.078763441264	823.8441837763418	3537.5989100329257	3205.2796126746725	35.45943969102155	160.3041327218349	1537.3649037264347	1071.9786203082685	2338.72566434211	108.05122478694199	166.70333482953984	23.50405750692276	587.9134062050074	167.3653705553821	223.94561528457464	46.37683780125367	2523.0643253723733	663.1536060687322	1141.7971029167225	10980.729175766997	1265.2047479842922	728.2186081874987	3025.8763290272555	258.71195750775547	2233.2461004913007	5793.193653080713	3.1790556101957255	22.593245898787558	87.57734716484019	462.26858001656643	104.73246276048943	142.89253847339035	10.06942510910423	22.36936542680805	12.346688566651077	28.073124117120635	645.7783055926409	0	0	299.66532327432566	34.5377685213742	51.850654126430406	2124.492029405208	875.7392370991971	497.411234745742	117.6790679665631	73.01459257460309	29.499758953793616	27.787773455400444	128.55401500884616	251.42096470885636	38.00855262353712	0	63.29964193413349	0.6915121255229081	825.916138857672	15.583304953953668	42.038878792950726	0	1.3645946893971572	18.249464796477728	535.9380712316173	444.1276063600274	99.38466827294894	174.89523780746228	158.32224077822877	18.32693975448364	84.28692441787021	1105.2670130257611	2367.0549611954943	144.82188356156345	363.9608646295416	3416.523914128814	25.55920814680516	100.79628916169676	61.729930162483306	60.48082983368246	225.19825114035677	12106.270654237003	143.80896481887385	9373.576851472622	98.81134722005322	0	11.5969344087701	15.733856782688758	4.171347413203696	4001.253056018068	2128.042186651866	1602.1376938758228	3224.9836812351546	3007.134032883742	5475.552274421916	830.8203073022763	9798.393677364526	1358.1724047092318	1753.8288265302363	74.67407340952964	426.66573573186395	1836.0054626601489	1190.958723024868	3034.8947666701224	2235.478120282092	55.33358964284298	39.14933932110712	24.764720271485764	39.57687959961969	560.2340410170477	1072.2757920742572	734.6627167617291	2867.2181024093047	602.1504391177291	1919.6044803165378	904.5218821814477	676.4676405502855	388.5989501227289	15103.976661119523	2845.914903213408
CLIP1	204.79945469119008	192.41830143434527	224.87759548148688	293.96403610600714	344.12436352147273	470.1941195616924	280.828899981029	608.2438486566518	426.49578431712524	157.84458127523322	307.7243296483263	377.5031105683182	579.6956891915784	523.4369590118406	956.9352420539532	320.1464517381226	673.5103354102316	690.4221141332993	588.4717236567092	448.9443602369244	708.9612082535044	437.84925424801474	346.18888284430653	232.1271662464158	125.2852157448879	795.390056820602	1558.9489378445546	487.9976637001714	445.51265228108394	363.9236531123961	512.4649517731549	375.4780061346234	1010.4786757359799	698.85397653917	848.9092890511663	566.467408033601	144.85371147375264	42.809388739618775	587.4716829404523	641.5716839777378	143.45655908440872	595.9261275685469	651.8304096757979	218.32472779315728	452.16498790326244	365.91304487284754	401.93970006346177	251.4853222706821	203.45955905252643	50.12876433793489	308.6642165809752	231.13429000828322	204.02427810484954	175.49423414450368	165.1385717893094	119.06275146526865	61.73344283325538	195.14244813120442	255.26838781279784	94.05462740305865	33.58136492127142	102.238757352417	93.4901665147543	221.33264298744922	1013.7214874529004	245.67370159925662	150.22486955408314	132.13088333087785	111.26033154225233	81.79478619006412	68.83789333269655	202.01345215675826	564.4350171576334	100.38156205703393	306.5544461645444	421.99761289422327	6.223609129706173	298.2966211720071	186.99965944744403	8.62335975240015	501.50175712193453	44.34932740540761	363.7726649431227	1167.3401114013666	757.2155823286804	666.006348426515	493.82184792695233	405.40088926546457	371.62961168814047	518.9801638313807	541.9278474020765	847.6359294500166	774.7970770543645	869.1351825102679	303.364815862494	408.9473303488826	100.79628916169676	690.2528554532224	425.0458318867129	346.54293986161696	684.6584889527757	392.522053732675	573.923487378301	965.1892396454799	132.03858606016954	170.64060630047433	600.836655888927	75.08425343766653	135.6356968141718	166.3429202504154	280.24898527412876	493.303898769397	229.02772527675108	68.20082904084236	149.00302357307368	290.4791646681362	264.5606663339858	717.2908077008793	501.3830643211276	274.025523630175	531.3723196264281	305.4933182759102	695.0352066005481	434.9714206643377	201.21305324670175	290.10664266153736	194.8875812669097	243.64516503515867	128.38696773307345	187.2518021426604	146.93254335234582	164.2198913155098	166.38367396674093	317.57762507219775	272.0860177852258	388.09298900096064	251.1229064472352	514.0096769490938	261.22436181050267
COBLL1	375.9238312620167	304.0840042339489	226.33783960799005	241.18246353834502	345.540513165594	953.426550930988	271.76990320744744	666.9708409407423	697.6780749233899	97.57665024287144	224.35772307437452	396.83308912151523	529.4553961283083	650.9748982634566	490.48231756679724	382.041432407493	805.6708540567677	680.4879829946906	531.8040761934705	376.7004401987986	870.13663895601	924.3484256346978	1499.4305988194026	536.7940719448366	594.5352965348317	1280.8468111822815	181.09642413628865	203.70138412166867	1418.0998586425521	115.56172142691877	821.8777528437389	470.02282782319764	448.81667069491493	770.9330862270666	219.29035517486545	111.90702291572886	26.660192295782696	57.07918498615837	809.938283963254	1065.3621541281702	199.082571790608	768.0305298329406	1315.197640761787	276.07513966102465	665.9870429204235	989.1086994219161	357.8991504032489	305.67276740082906	65.17064000901237	7.060389343371112	169.64283331930582	346.70143501242484	73.44874011774583	193.52921472852384	115.46274125106184	233.0743558986774	215.26183109682964	73.26400684224166	174.96872939486477	64.75892378571251	98.9190205833104	354.6627237811431	141.72394669115621	280.9222007148394	357.3169733841816	75.84122186573357	30.879556519450425	200.26087004836177	108.65266752173079	163.58957238012823	86.52102189522411	48.97295809860807	489.7155336698608	367.41600869419216	454.63583117623114	276.7807872806229	30.426533523007954	720.981754334713	174.8040294834803	280.25919195300486	538.1331898160585	48.443111473599075	53.531763403001335	1145.567627257582	540.8682730919146	472.3998517909002	517.4841448067855	614.0983884731297	517.226966404316	673.3483512483789	699.1902881331969	1343.5662045909219	651.6984760270356	427.00258483096337	658.1059311855718	490.73679641865914	190.39299063876055	477.0040058010074	409.9256244282923	532.3861568221056	3545.138447035135	89.62007952480545	1359.1724442813274	594.4490648758402	193.3422153023911	66.26819662154342	500.5333188992861	129.31176980931457	39.32295411839434	5.735962767255703	51.47430341769712	670.8328669329626	606.1600462324678	501.4384763764791	2.055214118249292	623.1833708168537	250.4130371182646	120.2254128422765	12.445678901588275	13.08344675157334	202.76906920714003	5.4275462637852065	671.4981577714459	309.97963311711425	155.94011626619385	410.5661482649439	220.72902850672094	258.48649488501604	60.302969692807224	62.82389452994795	118.28069739863838	351.8997671046639	49.29886636051583	506.8190865878224	54.70898480936176	24.25581181256004	12.831097409712749	1727.1444040142624	27.553076702121988
CSF3R	28.177106182344946	38.48366028686905	49.6483003011075	119.49161567401288	53.81368647660891	222.46619521723053	26.42207392294628	117.45398456818104	20.215407117921544	231.0270689573868	34.95257159474466	77.31991421278806	203.53759753837642	21.256323208602662	18.37541823737281	17.074477426033205	76.24645306530924	256.63172108072274	136.58356055242137	46.44252002450942	71.6335247566691	84.0316750576998	30.29152724887682	529.540097999636	135.91547647475718	1290.3345653391873	835.8296498597937	106.27898302000104	60.786700397591765	157.06178713271834	287.6572134953086	224.20629143290464	3.8470000345278423	1.566937167128184	95.51911176328495	68.33260691314418	156.4064614685918	3.567449061634898	235.78795437746044	461.0683355803315	114.91163151149065	100.6869292159038	922.9457128152891	80.28715796264493	353.10064131274294	190.10326159409658	123.75951929831972	36.81967425509987	123.18840489508436	38.126102454204	79.61577014985473	0	116.9739194467804	36.06996116804029	26.180505283671	39.68758382175621	51.53400445210884	103.39126199232233	16.90519124588065	9.251274826530357	42.70673582379084	62.04834928974273	116.7138384515404	68.1023516884459	118.22339366291442	149.73779701696117	39.225382605788376	97.72179913012842	64.32237917286463	52.96547630340217	25.261612232182223	55.859780331224826	1338.8923662808977	116.94939268780652	85.73132816466072	245.7515510384006	0	125.5675500190465	48.782519855854964	214.50607384095372	375.90827359922395	25.245001753847408	394.18843960391894	885.135220768468	102.8968909784618	139.3966775776427	283.9475625579976	293.85567417171245	135.41572151924024	403.44078429227767	355.132553951497	544.0051487515033	760.3148886982082	247.96409945892557	210.39817874334264	0	123.19546453096271	5.611811832953028	58.80080678274684	54.65976969426135	357.80175270130934	48.63105090493318	122.38633307007478	171.5364987740124	10.374460333299035	29.820688479694542	143.57144314203492	6.952245688672827	218.2708902513773	198.30042709655433	118.67686621302391	580.1797768068865	374.0786179520268	151.34088730015498	89.91561767340653	246.07006931786978	639.4728405505966	1093.4013897682714	490.7153395483377	243.49748120983716	310.3475142848831	222.52939681519345	866.0249436825554	537.464686453061	60.363915974010524	95.3637752693635	31.225082081438572	90.28475658663241	278.820182450614	221.40848266379714	160.89113497081868	246.83983663573525	87.15335303019762	301.2637059760232	179.44547017470657	463.55551464003634	36.66027831346499	256.1062201582023	176.44566426551197
EPS8L1	270.0878714551601	217.0226088308681	346.8079800445009	309.35866143824194	402.1864989304455	578.5750864623944	330.6533822357277	713.1134777353849	581.8092780279859	241.0717241294471	264.97827925205075	217.17799433297824	445.7215743561914	98.31049483978732	182.34068866316093	78.96945809540358	437.146330907773	758.3053435804582	456.24721290915227	220.17194678285946	334.9920716561878	496.8188507797339	632.8765514497479	419.69420682945713	450.26747234374864	539.2206945841457	1257.5437004708715	282.52496319483606	1014.1376091648854	455.86226021447516	316.66466359567585	894.123885111945	373.1590033492007	236.6075122363558	468.17818160032624	280.26272110753337	39.990288443674046	7.134898123269796	663.4033970620073	674.9255635729108	228.35942058334447	763.3474168461544	1634.383033110408	201.42216822207413	663.0445375761506	608.9021762337229	1038.0190312318528	361.9443450359817	264.6563795487941	105.90584015056668	246.80888746454963	0	46.245503037099226	52.71763555328965	116.80533126560908	62.05694924856426	55.82850482311791	115.71604819008262	63.394467172052444	106.38966050509912	49.642017709705584	287.67871034335263	79.1986760921167	224.42820442783312	485.24527249703675	135.47705444391724	180.2698434648998	153.4645155353425	150.3752918500754	78.44254085440575	37.260878042468775	127.78881253855542	296.8584884514208	57.50011807150487	0	279.2631261800007	2.0745363765687244	568.8858486778397	59.62307982382273	534.6483046488092	798.0419265505567	1.3645946893971572	908.8233468645909	2405.859497888182	684.2203519764382	480.14411165632475	241.76694638090376	629.6907303679553	245.37736004614206	764.2645843283289	989.3505661018836	2516.9726591653853	1094.4396629152438	1586.1296802677714	107.64557982217531	92.01314932849859	11.199587684632974	44.89449466362422	171.36235119543366	413.2278588886158	1689.4044918086145	666.2453973975846	1784.1038740091026	1268.7376983054833	8.488194818153756	20.70881144423232	416.9472047412521	15.9901650839475	27.35509851714389	49.165395147906025	30.741597874458	283.29090664398757	31.30045578782265	64.95317051508798	27.231587066803122	606.4389578159336	4.244288764716349	15.434343540562523	4.444885321995812	11.62973044584297	22.819670168006112	10.079728775601097	79.61060633372811	36.24761838869481	65.39424230517807	79.30250785557597	78.60106868775917	77.91698171175125	33.71778950565565	218.3587790458385	116.81137196511493	132.59991224233713	21.128085583078214	128.33616355657307	10.941796961872353	20.2131765104667	269.4530456039677	1706.4761827383375	68.35282489564878
ERRFI1	92.77827645406262	117.97449956794284	170.8485628008699	100.43160335791266	75.0559311384282	19.557467711404882	326.8788002467354	12.584355489447969	35.500227133911004	162.86690886126337	57.388343902182115	170.55863429291486	345.2409882296511	53.14080802150666	59.36673584381984	32.01464517381226	242.71787559123445	259.9430981269256	361.8011338037545	178.8897067610733	279.1600597134899	104.67103384380151	3.2455207766653738	227.9820382777298	78.20834679832396	2033.5419742968077	1903.4120662716211	2410.761598170357	216.9854368622896	232.40036795247752	1070.8583662052245	262.0242201083343	630.9080056625661	340.0253652668159	649.7990279107977	8.912948727801414	305.7035383249749	214.04694369809386	255.76998440944863	298.22292343919315	30.008770012554884	29.269456167413896	130.75064264883264	164.09568250259886	203.03286875482718	48.59782627217506	312.18617480657224	4.86297584501319	99.34548781861642	7.766428277708223	139.0213832616694	115.56714500414161	136.016185403233	61.04147274591433	94.65259602557977	25.97732759242225	67.10156829701673	115.0313378457626	221.45800532103655	22.357247497448366	2.5551038527054346	54.292305628524886	62.5252705990395	20.121149362495384	352.90565272511765	165.29497073300908	267.0664347628145	173.4217843717772	84.3144699968631	63.02221231037727	63.154030580455554	143.09286194437044	893.6046336037666	3782.3382751781423	2062.747714022443	5266.281975029969	2.0745363765687244	402.05196766661834	1242.5991863283054	6478.299013990612	1484.4452010809262	42.98473271601045	40.148822552251005	15.91066148968864	180.28942436397153	131.6524177122181	243.82453741393272	431.78792939516933	190.39654078269115	477.31022366973696	284.2537074247949	149.917697969891	1090.301894813485	1245.7043911800938	29.35788540604781	138.01972399274788	55.99793842316487	28.05905916476514	544.3274685031422	205.52073405042267	58.02190584345556	143.80896481887385	101.10175340571395	39.52453888802129	586.6285752101818	1425.594579820953	135.70451475069055	77.86515171313566	369.29382998144257	349.0743055501328	555.493524382648	67.23437517683972	7.634257509225036	0.6495317051508797	370.4523448144349	610.0790475987422	96.20387866690392	1164.8867703771925	1807.2903719234973	199.15913388506084	294.0477498791645	91.4929227323792	440.28126633261815	594.3359497870476	90.54587396101579	56.21443594825638	31.225082081438572	60.60209688691764	775.5091586300799	612.9904272096863	650.1765043341303	230.51984743667836	673.4577279606181	63.08048717187489	738.2065683609881	226.38757691722705	106.7730605879668	0.8986183163445695	83.71896382567834
