hgnc_symbol	D10_E1_L1	D10_E1_L2	D10_E1_L3	D10_E1	D10_E1_S1	D10_E1_S2	D10_E1_S3	D10_E1_S4	D10_E1_S6	D10_E1_S7	D10_E1_S8	D10_E2_L10	D10_E2_L11	D10_E2_L1	D10_E2_L2	D10_E2_L3	D10_E2_L4	D10_E2_L5	D10_E2_L6	D10_E2_L7	D10_E2_L8	D10_E2_L9	D10_E2_S1	D10_E2_S2	D10_E2_S3	D10_E2_S4	D10_E2_S5	D10_E2_S6	D10_E2_S7	D10_E2_S8	D10_E3_S1	D10_E3_S2	D10_E3_S3	D10_E3_S4	D10_E3_S5	D10_E3_S6	D10_E3_S7	D10_E3_S8	D10_E4_L1	D10_E4_L2	D10_E4_L3	D10_E4_L4	D10_E4_L5	D10_E4_L6	D10_E4_S1	D10_E4_S2	D10_E4_S3	D10_E4_S4	D12_E3_S10	D12_E3_S11	D12_E3_S12	D12_E3_S13	D12_E3_S14	D12_E3_S15	D12_E3_S16	D12_E3_S17	D12_E3_S18	D12_E3_S19	D12_E3_S1	D12_E3_S20	D12_E3_S21	D12_E3_S22	D12_E3_S23	D12_E3_S24	D12_E3_S2	D12_E3_S3	D12_E3_S4	D12_E3_S5	D12_E3_S6	D12_E3_S7	D12_E3_S8	D12_E3_S9	D12_E4_EVT10	D12_E4_EVT11	D12_E4_EVT12	D12_E4_EVT13	D12_E4_EVT1	D12_E4_EVT2	D12_E4_EVT3	D12_E4_EVT4	D12_E4_EVT5	D12_E4_EVT6	D12_E4_EVT7	D12_E4_EVT8	D12_E4_L1	D12_E4_L2	D12_E4_L3	D12_E4_L4	D12_E4_L5	D12_E4_L6	D12_E4_S1	D12_E4_S2	D12_E4_S3	D12_E4_S4	D12_E6_L1	D12_E6_L2	D12_E6_L3	D12_E6_L4	D12_E6_L5	D12_E6_L6	D12_E6_S1	D12_E6_S2	D12_E6_S3	D12_E6_S4	D12_EVT2	D12_EVT3	D12_EVT4	D12_EVT5	D8_E1_S1	D8_E1_S2	D8_E1_S3	D8_E1_S4	D8_E1_S5	D8_E1_S6	D8_E1_S7	D8_E1_S8	D8_E2_S1	D8_E2_S2	D8_E2_S3	D8_E2_S4	D8_E2_S5	D8_E2_S6	D8_E2_S7	D8_E2_S8	D8_E3_L1	D8_E3_L2	D8_E3_L3	D8_E3_L4	D8_E3_S1	D8_E3_S2	D8_E3_S3	D8_E3_S4	D8_E3_S5	D8_E3_S6	D8_E3_S7	D8_E3_S8	D8_E4_S1	D8_E4_S2	D8_E4_S3
ABHD5	413.0351418436417	423.95114283239354	349.7284682975072	129.75469922883607	264.81998345068064	720.3667273700798	415.95893518695425	465.62115310957483	176.5150182491686	228.87464284908816	198.61562642689367	251.28972119156123	248.62504003105474	345.41525213979327	353.37342764178476	499.4284647114713	340.5674903583813	256.63172108072274	110.4292617232343	189.21026676651985	359.22105797094355	344.9721397105571	295.34239067654903	162.69627277092536	356.11373445062077	6.325169437937193	75.98451362361762	118.67819770566783	347.7922605026769	98.96169514459895	539.0551143651581	139.56616534980006	157.72700141564152	181.76471138686935	173.54880869667267	52.487364730386105	120.85953840754821	8.918622654087244	261.09852575131214	429.6764489025217	278.8619847508149	325.4763525816425	367.25548155775044	239.4529272570112	267.76798632883003	400.217392829677	433.7157928562736	698.1843891768937	17.48480585607649	140.5017479330851	86.96491816368747	115.56714500414161	99.2918153443601	87.40029052255915	151.71267164383707	56.28420978358154	112.73063473898809	153.37511712768347	161.44457639816022	168.0648260153015	108.77442115803136	148.0699244414315	108.9726144726117	51.850654126430406	394.37206692031896	241.13619259874264	138.54071303321	251.18631466547095	197.31324421946312	170.29406305144497	202.72443816326233	55.09457786093407	140.35146222703227	67.24590079548875	125.99907321169835	96.81121707573357	44.25677603346612	308.9079634271378	115.85848465765554	102.40239705975178	175.30757075045014	48.443111473599075	90.0306929959568	551.848732721306	143.3520788845237	125.19886782436426	130.65703059733949	106.74757143380576	126.2522516419984	141.1095700928389	129.94455196562055	138.53154369369676	256.5416223090553	121.88065905608207	315.59726811501395	403.8354887195216	167.9938152694946	101.0126129931545	661.9290820686359	442.74413452351695	511.5598031864666	418.2270377824254	480.42336956700166	143.86932155239748	126.3797895147337	130.05133586977897	120.95402401691983	81.34127455747208	265.00251688483144	122.09406461729998	242.35817859165726	323.3293547830045	122.14812014760058	489.7469056837633	73.47390472741219	851.7810091772416	121.66961125520201	174.65178216952327	77.34100460272714	63.236659299271146	327.29926926683055	148.8698403781085	130.83830084412708	106.86797835287608	150.9097899350263	337.2866156895383	201.34794307686252	322.79892423439804	65.49032192444655	116.49867820601999	257.13195086660517	248.87983528561736	57.22189845417016	168.5771639938036	126.1953916269278	242.5581181256004	126.93621366037254	589.4936155220375	254.86595949462838
CGA	272942.6933839762	429762.17553571076	468501.0749369581	222229.48052217366	390810.5688392192	248536.29967653326	448969.1645134878	325460.7964532665	300733.27134298434	205276.8779484408	239397.48399915916	1242480.9908667784	1498795.47512897	1078847.4136900213	1909649.791888153	805702.970695781	771118.503076005	369791.4088806135	1140789.488231872	1152175.2783547118	707914.0946710319	1286073.8277199164	168174.23192472855	136976.79000722093	251571.95391139705	496453.06142953335	1173005.8634303552	552301.7623764231	296399.0289462725	622408.408517342	440039.3920913087	631704.3776062651	360984.5305732649	1038797.8610732954	228594.72386437078	95648.81410858266	60475.98020375347	2145827.7454715143	1240596.323754005	2170748.963770548	313486.9818967645	728316.5609267468	1511717.7794665508	618224.4975053597	910379.7667943499	963996.4873696853	395339.1923675514	187890.10301293962	58478.72794955037	61662.61636926594	125309.09792585981	92684.85029332156	48439.44410765338	129516.1321048425	163911.44451601323	37775.363873980685	28808.582113821594	38595.75268863063	473390.1536414598	43131.75605999116	10105.800752286093	83134.91671995916	51944.8038561468	69900.09899494886	419115.1644970088	172783.80523057163	124351.13952121823	367193.10113987763	360692.95653987944	206993.10408809848	237741.4534992075	122127.07946087416	36860.93870546791	108003.73872546172	96871.20498799604	246661.32824502257	41593.071325951874	262526.96546798997	93805.3980078191	106149.24687216964	424567.0266945852	41663.805056674	306462.0456962641	270909.15837845585	513265.5224914872	1515234.1410091105	958002.0394320894	893538.3428576185	888098.0464192848	957543.9724594511	391986.6008601102	278917.76540616027	1261226.8884449948	549647.3095358866	333101.90728836996	602875.2662419521	538498.5750525226	1282736.7251527372	1513233.722484837	683294.128580204	195931.27274747292	162929.99930539494	348438.45123185957	333347.58950923826	55783.473212148914	27377.8770817329	297053.24932506593	39211.36090868361	4839.0029481056	3478.4517067143515	2665.225043627429	74088.50423278878	90581.22877270597	43693.34827379453	5711.953838144345	120300.59921408899	26126.426872672273	9511.617290339294	3987.9511108946426	5257.365019673887	3507.7093001106537	800.9507557843026	8219.275904350903	4807.809108003951	736625.8969571816	642917.4771357146	573583.2232966601	674587.9127755176	4708.170569241648	2759.981774252568	5131.619076580678	46915.88894998875	3729.1071054133045	51086.49385236737	9991.31953245104	4711.017672039439	34338.766189264825	337331.4311542716	34156.27750715745
CMAS	667.3163439769986	640.9737516632616	541.750570932673	593.0596139894259	559.3791094279084	2049.4596372576366	625.8256937749276	1145.1763495397652	577.371749636247	513.7123645139408	494.0593228122016	519.6353058124139	565.525350122451	285.6318431155983	542.7815848577814	531.4431098852835	330.40129661634006	710.2903764105165	287.6972871210578	512.5878136038447	442.4423587911915	390.67357702263945	3557.0907712252497	816.5902098311414	2172.3697105825713	2599.644638992186	886.4859922755388	480.91239816550467	1989.0331712376546	764.8781340853518	420.6080264553252	886.9204701261489	370.5943366595155	291.45031308584225	267.7225808576578	784.3394880465245	1467.1992493445744	1023.8578806892157	779.2991712475388	933.9086286648417	1066.409217275426	2347.4103846265944	513.3885527535045	795.1245731563695	601.2519253464205	277.2934793177048	1004.0130371904226	1600.6137638443413	346.5170615113341	770.9945162961254	516.2776479717502	693.4028700248497	450.89365461171747	405.7870631404532	599.4664414953386	458.21119503300355	400.9989721429719	349.2022756032079	556.1807919894735	589.7687701913103	698.638396296886	681.8267473088774	359.6691756363796	688.7624204854188	1279.2829911285514	658.5870206460282	469.035426052193	794.1616633532972	644.0930130688201	707.3237658239151	673.8535062934608	547.119766257887	581.6003039048244	191.99191966248236	397.48161239979066	911.0183760716467	632.7335948534609	631.374864180276	346.22038397697065	796.5828571279637	864.3273761875428	880.1635746611663	422.17095229185145	912.7695275663483	598.0332125243933	517.5747010058769	353.90565768098253	540.9343226589483	462.2461471408651	660.0897339242196	837.9946959146552	690.760026089118	590.666396526091	501.81209280331717	1109.4834193035567	1283.0722489696193	2531.106816727052	897.8898932724845	171.36235119543366	510.522248944401	2023.9974821725416	602.3303019225295	1581.9003671976748	1126.4493583086066	766.766931906556	843.2628020091402	1517.3338134805472	456.0673171769374	286.0887386584632	410.53104948501533	381.7677503479203	945.8139069820598	750.4475131568211	910.6434506215334	426.4569295367281	1001.7527082289611	321.1511831968704	259.9468385778951	434.7097844911904	374.33194872557056	210.59295612188498	435.75442860675514	419.51328207164556	330.6032780624061	382.3048011687333	482.8418516269878	394.0820704071213	481.1064426328768	493.44688103469133	236.04706002999862	275.4985187856484	1362.719098121249	228.88759381668063	590.5638712815185	134.21937606563418	154.9676865802447	300.15602869149467	2938.481894446742	440.8492272339518
CYP11A1	3237.6182250006595	2565.7876456835484	3169.4598765751125	2278.4045491707484	5438.722708247803	4965.152115232914	4981.693309072071	4119.279030212635	2903.129685617611	2722.819026997773	2304.9803970588373	3232.654648631713	3243.7194341875434	3177.820319686098	3670.84316634286	2369.0837428621076	5338.522488789402	4813.086536655877	3928.956890784547	4522.125375719825	4919.53765608301	5638.967668345645	1469.1390715705259	2547.1811367575447	3548.229170762795	7615.504003276381	13144.054448325453	6926.732718328568	9170.32778909492	5116.6388702504255	7433.159088219109	7525.767806410509	2850.627025585131	3071.1968475712406	2152.543363679661	779.3878498644125	274.5999806465618	9858.64548182804	6237.057640651242	5964.458468783863	1281.5940559020391	4787.312250742217	8710.300164694292	4719.335486909506	6685.372142187933	8501.760901967567	5172.255946170317	1638.128148934443	354.4647005368234	886.0788625930745	2009.9919817832554	1386.8057400496994	327.7990068217916	1333.2012570187198	776.0170284082994	1121.3546410728939	926.0016424988307	864.7891648761795	1917.048687282866	1137.906803663234	1637.4565547480827	1011.811150349782	903.9367692318282	819.5498913416388	6489.934953614914	2252.549110969437	2028.8703215887563	4159.370098186592	4159.224112731855	2777.6704851265217	3635.7775405168263	1150.8645153172895	1539.827193498016	897.586588878915	4219.020513315425	3866.2428357808985	2535.083452166981	7067.1539419170385	2054.286113929892	2248.541055438339	9201.467021976363	2292.519078187224	7175.689557975043	10656.79358514619	12155.025044558295	10333.424080431549	17521.416441758178	17793.260923825936	14085.27136464037	22153.255460481123	6921.762356123253	9850.921141287396	13303.958889180483	15166.997324192722	2190.832198426318	2095.8550680380235	1590.3414512178822	3434.4288417672533	1693.463235343109	3292.704526382304	5249.048415304614	2271.7648065590215	5572.759054265331	9787.066319451831	834.6724904517861	1852.1960955721388	9585.852244853126	3378.7914046949936	311.1642456325118	385.94835191106233	289.5429567245463	1507.8630657637311	201.54439824354097	1371.810961278658	314.96156362170404	2114.892163811869	602.6890045897217	1586.4880491957163	600.9484955338338	430.30002649618984	263.4041927964134	101.5726515079803	957.4040744308347	534.9648507021165	1257.581582791886	2468.416035656472	1864.8911091397106	1497.7375373481075	639.3411625495476	238.48682292436553	692.7869419063105	817.0194592777849	244.7336580039893	611.2281688033395	473.4150818836771	251.99093383048486	632.8480543861895	3399.473090731506	461.51403476054327
CYP19A1	7077.264377214347	2663.5739955928057	2384.5786585796627	837.9074645116362	1501.826697590625	8014.487289236126	4004.0765739230587	3443.918618945594	1787.3378244503804	1046.7965640025693	2927.514037084154	1635.0887740880771	1295.9419185038398	2957.2859663968457	1682.0575155748954	1925.147329785244	1547.8029972257777	458.62572089909804	584.1126738518446	2757.3096147884667	1484.2887703256877	1723.3864586394925	2619.1352667689566	861.1503354945157	3373.5891730577996	259.33194695542494	192.4941011798313	13554.9986260093	2959.312021887822	266.8773456157572	15066.953039632424	1615.3658105647828	569.3560051101207	203.70183172666393	3528.825776832344	130.72324800775408	8.886730765260898	9589.303077674605	4703.769869530016	4506.697731183071	485.26376873960703	4251.095813755194	4060.9611363872723	1943.7943506745614	2798.3225824034876	1294.989135370312	1573.7528062124168	9794.728062691567	88.21879318293138	134.14739752405112	615.4911461584923	346.70143501242484	112.8934338846834	1168.1118193649968	196.6894371311693	53.39784005109018	100.38394617233702	121.19373094464274	1465.6800810178527	134.1434849846902	32.85133524906987	50.766831237062235	96.4675603528038	126.14412869564413	6051.449680103955	1928.441325218439	1398.760452070241	1477.526075580181	775.3454354350708	738.164422911972	1036.3576418252756	255.57762507711084	26145.760884221392	2503.691581791458	1179.4552420229081	12190.766334844297	15.904778887026886	33235.902981097664	521.7019484584489	6103.182864761206	30958.793688348153	22.51581237505309	1181.348687825325	36564.37490977709	10291.448019059486	6763.320282470811	5707.757525622357	14879.89181132353	16676.497013260418	17075.20502532809	5508.61535349713	19765.098695220313	8257.950689085437	6571.468913796204	1253.8263558832919	1436.4274978504502	3807.859812775211	2379.408217172084	4421.820670062562	2735.174875500838	19883.140100788165	1994.5678164009025	9094.596825157607	19947.244286006582	31.12338099989711	316.43063886786985	21594.71843424032	38.23735128770055	106.00100675393259	109.80271583032346	44.32509460968363	174.50719849269635	598.5257887232428	1536.7920143869815	125.36806121320681	1473.5083440809717	96.20387866690392	1409.3992654145252	80.00793579592462	16.71773751589927	223.6327676464599	54.275462637852065	1116.625287098291	569.3375922776029	3636.925937434134	8235.41486641956	1559.1006501352776	3006.606072083608	63.545064837581805	16.468399536976648	120.48468554892358	3239.5178560127897	41.375834266861496	746.0898999983824	131.30156354246822	33.6886275174445	224.0859511910548	4204.63510217624	148.89258756338998
DAB2	3065.119355445328	1729.8720738786058	1414.246436518312	1367.1893449818037	3573.6536269400676	2337.1173915128834	2639.187726703434	4349.992214185848	1095.576454049309	995.855812772835	1230.1888205204389	2350.297980556367	1201.9023955905393	3180.4773600871736	3130.888568906213	2206.876207314792	6510.176317559654	3553.107570575684	1652.07987604365	2144.956387798639	6529.1850947328685	2307.185464303512	1025.584565426258	2938.8957297983716	2716.790920819448	8550.0477877316	568.6174436167385	2308.9109061095223	5973.255128943099	2962.4662288447685	1810.5483437645894	1681.997399183397	375.7236700388859	2261.09033216597	2273.623927886642	5.941965818534276	131.5236153258613	1348.4957452979913	1923.6034244127281	3137.2266748636175	353.5179491722929	5119.813272804039	2541.9463173787753	2833.995821418274	1419.268411054275	2861.5543587321904	4108.035575267198	1731.9141116596975	51.65965366568054	141.20778686742224	349.0845306570553	462.26858001656643	55.086555088309375	271.21836185968755	394.05016926961224	126.27867579649704	101.99438381146541	187.61063434368424	502.0841800026554	159.58449075764867	16.425667624534935	105.76423174387965	22.0327144015663	112.21410221391656	2198.602216477483	429.7669239058236	634.2827825616844	734.2898568439931	888.344209657671	541.0523971752601	680.1689093515063	289.24653376990386	1186.4242310558484	155.93252358374204	44.164623599976736	1658.2023847843595	2.0745363765687244	3354.3631906496457	373.99931889488806	6.467519814300112	4222.208706482234	8.187568136382943	1093.7512568022319	5190.225258583694	4068.3847663791817	2746.630832270589	3377.535680717051	5867.518196114357	5810.658065491008	5022.174833572649	2453.441739669074	3493.019106285815	3409.52091584938	6170.523573315161	889.2992787581983	2479.243190240101	1041.5616546708666	998.902506265639	2772.0380340437796	1098.6613708546531	917.7131440906555	507.15238800858896	1164.5705730643142	5383.242196548499	16.033256878734875	17.39540161315515	5897.24619536153	7.6474702575401095	49.01121817654948	54.90135791516173	27.16699347045126	150.33304112574274	44.27869355350521	42.86909253995806	4.624231766060907	433.17068415423824	60.83480562760101	159.21743862896076	192.0190459102191	5.088007070056299	138.22200216049416	119.40601780327454	125.99243784990016	201.2367779510298	840.0644973049798	4473.062974739829	1856.277293393107	2727.094359911294	116.06700618293003	386.0924780335636	374.67798554848184	79.55994734540226	94.19604822455703	107.67186603475197	36.47265653957451	75.46252563907568	39.40979918697487	295.64542607736337	89.01763242224027
ERVFRD-1	116.14465719064135	111.66570279960365	55.48927680712014	5.864619174184681	53.10561165454826	14.668100783553662	25.667157525147815	188.76533234171953	19.229289697535126	30.851440885613766	43.690714493430825	27.289381486866375	86.31024705741278	27.898924211290996	48.058786159282725	53.35774195635377	105.47426007367778	84.44011467817329	26.154298829187073	44.72242669026833	113.77089226059209	67.81503601147703	195.8130868588109	65.28576550680444	100.22817259591032	3589.533656029357	2.5328171207872536	6.199607342833394	277.0026853561144	143.01561104767848	605.5305208451664	0	0	36.03955484394823	32.288150455194916	0	0	0	162.52051092683715	268.79302967874645	62.213303684565005	368.7951477094151	165.36110687940598	30.988025880319096	67.67762291827573	28.586956630691216	134.351550229257	202.8555638205502	43.71201464019123	1.4120778686742224	7.349148013832743	0	0	0	0	0	0	0	28.73882511799711	29.295703617346135	0	0	0	0	42.34867832701412	27.225054003083848	0	61.24816987733401	1.7384426803476927	12.068083208370115	18.31466886833211	0	0	0	0	12.41169449688892	0	122.61995494817685	0	0	6.105238782353985	0	41.36545353868285	241.1721320542278	37.816806086101344	15.488519730849186	23.662296879833132	28.785861959677955	13.236123156015962	26.51723464831872	33.22445930939161	81.60077231272548	8.275536203517913	73.12839543364923	2.446490450503984	30.671049776166196	0	0	35.280484069648104	103.85356241909656	175.0327492944243	34.73646493209513	87.4188093357677	24.5052141105732	0	0	1.9667320978360947	0	0	0	0.7149208808013489	1.5108848354346003	0	0	0	202.38899192416508	5.659051686288466	42.24136126890796	0.8889770643991625	1.4537163057303712	0	0	0	0	20.121305324670175	14.053608987064095	3.230180904976404	33.392992162179105	0	8.539170130284187	10.285278034664207	18.359987848938985	22.00842248237314	2.1751892128232724	0	0	11.45633697295781	49.42400739895132	0.5298668596561921
ERVV-1	142.94727038848168	223.96228527604123	128.50148313227822	126.82238964174373	128.8696176150371	483.2324313692956	83.04080375783116	381.7254498465884	204.61936473018147	70.31258620442206	67.77964897089	1126.824043895191	3044.0464745771105	69.08305042795865	90.4635974762969	151.5359871560447	3312.908385687687	3071.3022103531657	2147.558537196583	1197.1849606317983	3035.997328657652	4481.689336410656	6111.315622460898	4347.2029571594385	6175.422179716202	6440.603780179546	542.0228638484723	4466.3742614155435	5349.229634988075	3902.2831014437984	187.3397818982052	53.125185520246475	74.37533400087162	37.60649201107642	200.45560074266842	137.65554146271072	79.09190381082199	55.295460455340915	584.8074122695206	2197.4320674466862	156.63114104114013	841.7895593748236	3518.7305301082897	158.46149597890448	376.64068406692576	240.1304356978062	776.0056345191939	411.9635251561174	44.50677854274016	25.417401636136002	132.28466424898937	231.13429000828322	76.84914475282666	118.6146799949017	142.9858365492801	82.98312980912662	40.79775352458616	135.57264817536307	335.56804623073094	70.92644033673274	14.96560828013183	72.6247724641307	75.0303247188474	82.80626853026946	1581.89958834034	473.1973671964573	413.11839127372866	375.7471994721839	176.4519320552908	172.30541025283998	108.62493259838355	187.474605221234	247.3820737095173	19.491565447967755	80.53549009407523	32.27040569191119	0	142.66360143009038	6.0978149819818706	0	114.2551829269103	4.0937840681914714	115.5799437110256	793.8582680118332	170.61535769078282	167.79229708419953	121.39787094870913	241.08159391230288	106.90714856782122	188.46177482197947	363.9924097673348	846.3708011971062	250.33497015641683	343.78751416508663	174.92406721103487	5.111841629361033	44.798350738531894	16.835435498859084	124.32170576923617	446.0237207051726	1222.3281497687972	91.00953812208925	694.0293297700514	352.5588868811499	6.601929303008477	38.93256551515676	641.1546638945669	31.980330167895	22.795915430953244	25.402120826418116	3.5746044040067444	289.33444598572595	187.0393089760134	90.93443872112316	58.059798840542506	918.7586611809221	50.93146517659619	0.8123338705559222	19.557495416781574	10.902872292977785	7.1718963385162064	20.93482130317151	22.84478268706981	19.998686007555758	392.3654538310684	704.6881077799281	222.88248244337188	294.3530420221714	23.343085042376988	3.0497036179586385	9.550615317902478	71.39995274587383	19.36741178448836	425.24949110694973	10.212343831080862	20.2131765104667	49.949629202096055	1552.812450643416	63.58402315874305
ERVW-1	2801.216702420439	2740.5413161665438	1912.1896836558901	771.1974214052856	1749.65288531185	3518.7143990769287	2107.7265826533144	2865.0382664309873	908.707202886083	998.7257142505665	865.3123129942192	1860.2261713547248	3256.6015606140227	2397.978961970488	2575.3855406533276	3097.9504979859	2906.260636006037	3013.353112044615	1977.555594806867	2148.396574467121	2611.4633510556278	3097.378057828549	1613.0238260026908	3849.787600917119	4028.109512282608	2764.0990443785536	1723.5820506957261	4411.4634535218765	4381.259140049209	1906.4491722694997	4623.062359746032	1055.3002954191334	746.3180066984014	3215.3550669470337	1668.2211068517372	376.3245018405041	292.3734421770836	4883.837765378175	4643.823779434051	7732.214087328028	1029.8131562845053	4679.600652046134	12034.827534397697	2844.559921150201	3357.3985978153305	4938.396757951908	3671.5324058501515	6244.755695831938	576.9985932505242	305.71485856796915	466.6708988783792	462.26858001656643	299.2356078871126	575.0384193904883	517.5684506079575	406.25653984815904	334.43421639233134	289.63247564736656	720.1611470745158	401.65951538519306	374.14020700329576	339.85573133699995	459.1141298272329	267.7660645932078	1310.1622357419992	604.1369126398606	565.8470086537133	745.300763788233	616.277930183257	624.1880814995876	595.5425083736959	576.9626625992263	434.18078242894876	301.1446861711018	441.6462359997674	665.266825033246	255.16797431795308	1685.4348615232577	76.56145477377237	374.03822926035645	1385.8892035943547	423.7066510578173	1637.585307737268	5179.339016511802	2146.763340841241	1587.5732724120417	3527.739826128166	2130.153785016169	1928.4013274995564	1699.9441497761466	1323.8101231497592	3829.5432215600003	2863.335526417198	2628.419454264611	3492.3651180944375	1983.3945521920807	929.5657778245368	1700.3789853847675	2733.39750387226	3520.089168310431	4584.697593397047	1344.3011928720816	1958.1813291211965	3615.7048174761876	381.02563405934643	326.3708683611014	3451.6148317023462	383.0687374458727	393.79943906971727	150.77387845357848	53.61906606010117	540.1413286678696	402.3253707361594	172.12590186498312	585.2222201714859	3939.3051629556016	14.147629215721164	33.30568869279281	236.46789913017722	132.28818382146378	23.471660744234857	434.2037011028165	548.2747844896754	411.84793996810134	729.3973180192938	1265.8286380491302	755.8623317644785	1042.603421952481	305.4053626377656	135.40684063736356	204.97089797652242	371.2797542785439	247.37466870187407	580.7755198238137	634.6242237885964	278.94183584444045	197.965502892711	3987.1694696208547	152.07178872132712
GADD45G	1420.5384994855367	794.277513133904	1004.6479590341752	499.22570720247097	921.9134183229578	2795.0880937549477	989.6953975137877	2030.2760189642722	1430.3633182704975	510.1249876667764	644.497080284177	1130.2352165810491	663.4295109636953	650.9748982634566	326.51704714100913	917.7531616492848	1333.0421544251567	1195.4071136792375	498.3846943561759	875.5275071287147	1374.7316148154878	1735.1803779458362	3723.6941710940723	2587.5961344522334	1214.8869405564888	4928.888284512558	1639.9990857097466	356.03459311700345	2459.168284439282	2201.4188700553364	7406.568925627106	4940.642253382923	2153.037685990749	694.1531650377856	937.7017028029522	131.71357564417644	13.330096147891348	14332.226605118201	2055.48482262385	3376.589810781917	529.1790419287117	1706.9946836835784	2565.0199601991576	937.3877828796526	1820.4299729901413	2185.472834416343	2763.9625976624734	3830.63554420039	54.04394537332733	52.24688114094623	279.26762452564424	115.56714500414161	31.96380356975976	216.4197670082417	89.95353097466446	15.153441095579645	25.76700222605442	30.12725515008068	366.8426500356102	70.92644033673274	6.570267049813975	37.37002854950414	32.1558534509346	17.025587922111477	708.4580978456737	257.34158188629254	125.18739129506929	381.2526529443038	97.35279009947078	195.77112760244853	194.5144141878031	153.04049405815022	2249.6622866318553	439.53480085167286	193.5449681293098	181.21073965457822	7.606633380751989	1178.4485093336805	474.9520335965879	51.740158514400896	409.92317538662473	3.4114867234928927	5639.084622111618	2203.2079147037266	1430.8824070252765	1946.3906461767144	1411.5074486578721	1051.883372443232	1141.3610813764533	1599.5574757503684	911.8268277133031	1906.548277136082	1398.565618394527	1764.327609370457	1690.524901298253	1206.3946245292036	2363.1130014575574	145.90710765677872	361.20495595115915	1111.779715581276	3768.522784532439	184.10326414010422	2687.178182625555	1234.746594861785	189.56968427210057	19.052106528693734	1153.4883753808697	53.53229180278076	24.50560908827474	23.763274321487913	11.438734092821582	1834.2141902176047	596.9989372213978	317.6210038187802	36.99385412848726	3440.6128627108064	430.0879281579234	532.891019084685	352.0349175020683	7.995439681517041	936.2584674644794	13.956547535447674	2226.3279127762576	998.6843825023155	281.69827454538245	635.4238920579694	220.72902850672094	293.1162645346833	14.26521863700816	19.518103154935286	19.101230635804956	915.9593937970672	5.282021395769553	2580.8620010148124	261.873673954145	26.950902013955602	194.29947506136446	3656.477929206053	15.36613893002957
